gesture,rep,t_ms,gx,gy,gz
down,8,121,-17.687,-54.625,-15.250
down,8,131,-22.437,-69.438,-19.375
down,8,141,-25.625,-78.688,-22.937
down,8,151,-25.250,-82.375,-25.187
down,8,161,-22.812,-79.375,-24.875
down,8,171,-23.250,-74.313,-22.875
down,8,181,-31.000,-69.875,-18.750
down,8,191,-40.000,-68.688,-14.750
down,8,201,-46.938,-67.563,-9.625
down,8,211,-51.813,-64.188,-0.812
down,8,221,-57.188,-60.625,6.500
down,8,231,-66.375,-56.063,11.563
down,8,241,-84.875,-53.813,14.563
down,8,251,-106.125,-59.000,17.875
down,8,261,-134.375,-68.000,28.625
down,8,271,-155.437,-67.125,42.750
down,8,281,-175.062,-52.188,59.125
down,8,291,-197.812,-16.250,73.813
down,8,301,-213.375,20.187,71.500
down,8,311,-226.000,59.063,53.500
down,8,321,-236.625,96.313,21.500
down,8,331,-239.125,104.188,2.938
down,8,341,-239.250,92.500,-8.063
down,8,351,-239.250,67.938,-14.188
down,8,361,-238.437,55.500,-9.375
down,8,371,-236.125,52.938,6.000
down,8,381,-227.125,61.250,14.875
down,8,391,-214.937,78.188,14.313
down,8,401,-200.250,105.063,4.562
down,8,411,-190.750,119.250,-2.688
down,8,421,-179.812,123.750,-6.812
down,8,431,-157.625,125.813,-11.000
down,8,441,-131.875,131.187,-15.125
down,8,451,-108.250,134.187,-20.312
down,8,461,-95.500,121.250,-26.187
down,8,471,-93.438,97.063,-26.937
down,8,481,-87.188,64.500,-24.312
down,8,491,-68.438,17.375,-21.312
down,8,501,-46.750,-15.813,-19.937
down,8,511,-14.438,-40.563,-17.750
down,8,521,10.563,-53.188,-16.500
down,8,531,30.937,-70.375,-16.687
down,8,541,48.563,-93.438,-14.688
down,8,551,57.938,-98.063,-5.187
down,8,561,68.188,-88.375,10.000
down,8,571,84.313,-72.563,23.250
down,8,581,95.125,-66.063,23.812
down,8,591,100.563,-62.125,22.500
down,8,601,103.438,-52.063,27.187
down,8,611,106.625,-36.875,34.313
down,8,621,110.750,-20.000,39.375
down,8,631,118.250,-6.937,36.563
down,8,641,127.688,-0.750,30.812
down,8,651,138.187,8.563,26.312
down,8,661,138.312,13.688,24.125
down,8,671,128.750,12.188,20.062
down,8,681,110.063,2.625,10.625
down,8,691,95.938,-6.937,2.375
down,8,701,83.688,-13.438,-2.188
down,8,711,77.438,-12.313,-3.063
down,8,721,87.250,-2.563,-3.688
down,8,731,107.750,12.625,-2.688
down,8,741,133.750,28.687,8.063
down,8,751,148.312,30.687,22.250
down,8,761,158.562,19.750,34.813
down,8,771,161.125,4.937,34.563
down,8,781,161.500,-10.500,27.000
down,8,791,164.312,-25.437,18.062
down,8,801,171.500,-29.375,15.563
down,8,811,181.937,-23.750,15.250
down,8,821,191.500,-10.500,14.063
down,8,831,191.312,-1.812,10.500
down,8,841,183.625,2.813,4.312
down,8,851,166.812,3.250,-4.062
down,8,861,152.062,0.187,-9.000
down,8,871,139.437,-5.250,-13.438
down,8,881,126.500,-13.563,-17.125
down,8,891,118.125,-17.375,-21.125
down,8,901,109.563,-15.188,-27.937
down,8,911,101.188,-11.188,-34.000
down,8,921,89.563,-10.063,-38.688
down,8,931,75.500,-12.500,-40.938
down,8,941,67.625,-14.438,-41.125
down,8,951,62.063,-14.813,-41.438
down,8,961,55.188,-14.000,-41.438
down,8,971,47.000,-13.750,-40.188
down,8,981,36.750,-13.688,-38.625
down,8,991,25.000,-11.188,-37.000
down,9,1,-5.625,1.562,2.750
down,9,10,-7.375,3.188,3.938
down,9,21,-9.438,2.938,4.000
down,9,31,-12.125,1.250,3.563
down,9,41,-13.938,0.062,3.563
down,9,51,-14.625,-0.687,3.875
down,9,61,-14.500,-2.313,4.187
down,9,71,-15.063,-4.937,4.250
down,9,81,-16.562,-8.563,4.625
down,9,91,-18.625,-13.188,5.437
down,9,101,-20.187,-16.187,5.687
down,9,111,-22.187,-19.437,5.375
down,9,121,-23.375,-22.500,4.937
down,9,131,-23.437,-26.562,4.250
down,9,141,-23.062,-33.938,2.438
down,9,151,-25.500,-42.375,0.000
down,9,161,-31.562,-51.563,-3.250
down,9,171,-42.313,-59.938,-8.188
down,9,181,-50.813,-62.313,-11.688
down,9,191,-57.563,-61.000,-13.688
down,9,201,-62.063,-54.063,-13.750
down,9,211,-65.188,-48.063,-12.188
down,9,221,-73.375,-46.688,-7.500
down,9,231,-78.875,-45.875,-1.812
down,9,241,-81.438,-41.188,3.438
down,9,251,-85.313,-35.875,7.625
down,9,261,-89.938,-35.125,9.938
down,9,271,-94.250,-36.438,11.875
down,9,281,-96.125,-40.250,14.750
down,9,291,-92.188,-43.125,17.875
down,9,301,-87.188,-44.938,19.875
down,9,311,-92.813,-47.063,17.687
down,9,321,-111.313,-47.563,14.188
down,9,331,-133.000,-45.500,18.250
down,9,341,-150.375,-35.688,30.125
down,9,351,-160.500,-18.062,43.563
down,9,361,-177.187,15.063,56.375
down,9,371,-191.750,41.188,60.500
down,9,381,-204.687,59.188,57.688
down,9,391,-219.312,71.938,49.813
down,9,401,-228.562,82.000,46.438
down,9,411,-235.375,95.938,45.438
down,9,421,-242.375,114.500,39.313
down,9,431,-247.875,125.438,28.125
down,9,441,-252.937,129.125,16.062
down,9,451,-256.062,125.313,9.375
down,9,461,-252.625,124.375,12.750
down,9,471,-239.875,133.437,18.500
down,9,481,-225.687,147.000,15.500
down,9,491,-208.187,161.687,4.750
down,9,501,-175.812,165.437,-11.438
down,9,511,-145.375,158.875,-23.312
down,9,521,-130.062,164.937,-35.563
down,9,531,-111.875,152.375,-48.750
down,9,541,-79.563,101.813,-52.125
down,9,551,-48.250,45.938,-49.625
down,9,561,-29.125,3.875,-43.813
down,9,571,-22.000,-14.563,-37.625
down,9,581,-12.125,-31.500,-24.812
down,9,591,9.313,-46.188,-11.938
down,9,601,31.250,-54.750,-4.750
down,9,611,57.125,-65.125,-4.000
down,9,621,72.563,-68.500,-1.062
down,9,631,84.188,-64.563,7.000
down,9,641,99.938,-52.313,21.875
down,9,651,116.813,-39.813,41.063
down,9,661,137.812,-25.375,65.563
down,9,671,145.250,-28.187,83.063
down,9,681,126.063,-48.938,85.375
down,9,691,108.438,-67.563,89.563
down,9,701,105.563,-70.188,100.188
down,9,711,107.813,-60.438,105.188
down,9,721,106.500,-48.375,106.125
down,9,731,101.938,-47.125,104.188
down,9,741,92.125,-54.438,97.063
down,9,751,73.188,-70.375,74.125
down,9,761,59.625,-82.000,44.688
down,9,771,53.625,-84.875,13.375
down,9,781,57.125,-73.188,-11.875
down,9,791,69.500,-54.688,-13.438
down,9,801,92.688,-23.000,-0.312
down,9,811,131.437,30.875,27.937
down,9,821,156.187,59.375,44.813
down,9,831,165.062,58.438,43.750
down,9,841,161.187,33.125,33.375
down,9,851,159.437,10.625,24.750
down,9,861,163.125,-16.687,16.937
down,9,871,165.500,-35.313,11.250
down,9,881,166.437,-42.938,9.563
down,9,891,167.625,-36.188,14.250
down,9,901,163.812,-31.875,16.875
down,9,911,152.062,-36.750,14.125
down,9,921,133.437,-48.438,4.375
down,9,931,121.063,-54.688,-5.687
down,9,941,110.125,-56.625,-13.000
down,9,951,102.313,-48.125,-15.125
down,9,961,99.938,-34.563,-16.250
down,9,971,97.188,-16.062,-17.687
down,9,981,90.625,-6.000,-17.562
down,9,991,79.375,-2.563,-16.187
down,10,1,0.312,-13.188,5.000
down,10,11,-2.313,-14.938,4.875
down,10,21,-1.937,-15.625,4.687
down,10,31,-1.250,-16.687,4.187
down,10,41,-2.563,-19.187,2.875
down,10,51,-5.500,-21.875,1.562
down,10,61,-9.500,-24.812,0.312
down,10,71,-15.000,-27.875,-0.625
down,10,81,-18.875,-28.562,-0.500
down,10,91,-21.750,-27.750,0.062
down,10,101,-24.750,-27.125,0.625
down,10,111,-28.500,-28.875,0.625
down,10,121,-35.125,-35.313,-0.375
down,10,131,-41.563,-43.375,-2.375
down,10,141,-49.250,-52.500,-5.562
down,10,151,-61.313,-61.813,-10.938
down,10,161,-72.500,-65.313,-15.750
down,10,171,-83.813,-64.750,-20.187
down,10,181,-96.125,-58.875,-23.437
down,10,191,-105.000,-51.875,-23.562
down,10,201,-114.000,-43.625,-22.000
down,10,211,-124.938,-29.687,-18.375
down,10,221,-133.875,-15.938,-14.188
down,10,231,-159.937,0.250,-8.188
down,10,241,-154.875,9.313,-3.000
down,10,251,-161.000,12.938,2.500
down,10,261,-165.500,13.375,7.812
down,10,271,-169.125,12.250,9.250
down,10,281,-174.750,11.688,9.563
down,10,291,-183.312,13.313,12.500
down,10,301,-188.375,14.813,16.000
down,10,311,-188.562,13.938,17.812
down,10,321,-183.500,12.375,20.875
down,10,331,-182.437,11.375,25.000
down,10,341,-187.437,9.500,26.562
down,10,351,-198.750,13.563,22.812
down,10,361,-208.500,30.125,21.125
down,10,371,-220.937,62.875,27.875
down,10,381,-231.125,85.750,36.375
down,10,391,-237.750,94.938,41.125
down,10,401,-230.562,87.188,41.250
down,10,411,-210.687,74.313,39.938
down,10,421,-186.687,63.625,35.625
down,10,431,-162.500,59.688,22.125
down,10,441,-147.437,67.875,8.875
down,10,451,-130.375,88.188,-0.187
down,10,461,-100.500,126.438,-2.813
down,10,471,-71.500,153.562,-1.375
down,10,481,-35.875,158.375,-1.812
down,10,491,-14.000,130.562,-6.375
down,10,501,-0.250,79.313,-14.063
down,10,511,11.625,4.375,-22.687
down,10,521,23.250,-46.125,-25.312
down,10,531,37.938,-78.250,-23.812
down,10,541,57.250,-92.563,-17.312
down,10,551,70.500,-90.875,-10.063
down,10,561,80.625,-85.125,-3.000
down,10,571,89.625,-77.688,3.688
down,10,581,93.750,-71.500,7.500
down,10,591,97.000,-63.750,13.500
down,10,601,105.313,-52.250,20.875
down,10,611,115.125,-45.438,28.812
down,10,621,125.313,-42.438,37.000
down,10,631,128.000,-44.375,42.313
down,10,641,125.000,-49.750,46.250
down,10,651,114.500,-59.063,46.188
down,10,661,102.625,-65.625,42.438
down,10,671,89.500,-68.563,38.188
down,10,681,74.188,-65.875,33.625
down,10,691,66.688,-59.313,29.500
down,10,701,67.250,-47.625,23.000
down,10,711,79.250,-22.750,11.250
down,10,721,93.813,3.313,3.125
down,10,731,112.625,30.750,0.187
down,10,741,126.250,43.375,4.500
down,10,751,139.500,52.250,11.688
down,10,761,148.000,50.938,14.750
down,10,771,144.875,34.188,11.125
down,10,781,142.250,16.437,7.187
down,10,791,147.437,5.812,4.937
down,10,801,153.625,4.750,4.250
down,10,811,156.812,4.937,5.187
down,10,821,158.375,4.937,11.000
down,10,831,161.937,6.437,18.312
down,10,841,166.875,7.812,23.937
down,10,851,165.437,2.938,21.000
down,10,861,156.187,-3.813,13.313
down,10,871,141.875,-9.438,2.250
down,10,881,129.812,-13.188,-6.187
down,10,891,117.688,-19.000,-13.188
down,10,901,105.750,-26.000,-19.000
down,10,911,99.625,-27.062,-21.062
down,10,921,94.188,-24.937,-21.187
down,10,931,86.250,-20.812,-19.500
down,10,941,80.313,-17.500,-18.375
down,10,951,75.625,-14.188,-18.062
down,10,961,71.000,-9.000,-16.937
down,10,971,66.563,-4.625,-14.750
down,10,981,57.875,-1.875,-12.313
down,10,991,49.313,-2.563,-12.563
down,11,1,-3.563,-9.875,0.500
down,11,11,-5.000,-9.563,1.500
down,11,21,-7.500,-10.188,2.063
down,11,31,-9.750,-12.375,1.562
down,11,41,-13.000,-16.562,-0.375
down,11,51,-15.688,-20.000,-2.438
down,11,61,-18.562,-23.250,-4.750
down,11,71,-23.000,-27.000,-8.063
down,11,81,-27.187,-29.000,-10.813
down,11,91,-30.875,-30.125,-13.438
down,11,101,-34.000,-31.625,-15.625
down,11,111,-34.750,-33.813,-15.875
down,11,121,-33.125,-36.375,-15.875
down,11,131,-29.687,-37.938,-16.750
down,11,141,-28.750,-37.750,-18.875
down,11,151,-30.437,-37.750,-22.812
down,11,161,-34.000,-38.813,-25.625
down,11,171,-37.500,-40.188,-28.187
down,11,181,-44.938,-40.063,-31.250
down,11,191,-54.688,-39.625,-31.437
down,11,201,-62.250,-37.188,-26.937
down,11,211,-62.563,-26.625,-15.750
down,11,221,-60.500,-15.563,-4.625
down,11,231,-63.438,-10.500,7.125
down,11,241,-79.563,-19.562,22.750
down,11,251,-99.188,-32.813,35.875
down,11,261,-121.563,-44.938,62.875
down,11,271,-148.625,-52.125,55.625
down,11,281,-163.187,-47.375,63.125
down,11,291,-174.375,-31.500,75.625
down,11,301,-181.187,-11.938,84.688
down,11,311,-185.562,15.125,91.813
down,11,321,-193.750,53.188,98.813
down,11,331,-208.625,79.125,100.313
down,11,341,-227.687,98.438,96.063
down,11,351,-246.500,111.250,84.688
down,11,361,-253.562,112.500,71.875
down,11,371,-253.312,111.438,57.875
down,11,381,-240.875,117.563,43.688
down,11,391,-226.125,130.062,35.625
down,11,401,-213.437,146.562,23.812
down,11,411,-209.250,157.062,10.875
down,11,421,-204.062,169.000,-1.562
down,11,431,-186.937,193.375,-10.063
down,11,441,-163.250,218.500,-13.188
down,11,451,-135.187,237.937,-19.500
down,11,461,-101.813,237.437,-36.625
down,11,471,-78.250,214.625,-52.563
down,11,481,-58.750,180.062,-64.313
down,11,491,-38.750,132.375,-72.063
down,11,501,-23.000,93.250,-74.125
down,11,511,-7.750,53.375,-70.188
down,11,521,6.812,-1.125,-64.313
down,11,531,15.750,-43.750,-59.188
down,11,541,32.125,-78.375,-52.875
down,11,551,52.500,-86.500,-46.313
down,11,561,73.375,-85.625,-40.813
down,11,571,89.750,-84.500,-40.500
down,11,581,98.000,-79.750,-41.313
down,11,591,112.000,-65.375,-34.750
down,11,601,140.062,-41.063,-13.688
down,11,611,158.875,-31.000,6.625
down,11,621,165.125,-34.813,24.812
down,11,631,160.125,-52.875,47.000
down,11,641,155.562,-70.375,65.438
down,11,651,155.750,-82.750,82.438
down,11,661,159.625,-77.938,85.375
down,11,671,162.437,-63.125,76.375
down,11,681,157.125,-41.188,53.250
down,11,691,144.687,-29.062,33.813
down,11,701,130.000,-23.312,21.125
down,11,711,117.500,-16.687,18.375
down,11,721,114.688,-6.937,23.750
down,11,731,116.750,5.000,31.687
down,11,741,122.500,18.187,40.250
down,11,751,127.750,26.187,43.375
down,11,761,132.875,47.500,41.875
down,11,771,136.375,31.000,37.875
down,11,781,136.187,19.375,33.813
down,11,791,136.937,-4.687,30.875
down,11,801,141.750,-18.625,30.000
down,11,811,147.437,-25.125,27.312
down,11,821,147.250,-31.937,18.625
down,11,831,142.500,-38.188,10.063
down,11,841,138.812,-41.625,3.500
down,11,851,137.000,-40.313,-1.562
down,11,861,134.875,-38.125,-5.187
down,11,871,131.437,-35.688,-8.875
down,11,881,127.938,-28.812,-12.500
down,11,891,124.500,-20.250,-14.000
down,11,901,116.688,-10.625,-14.750
down,11,911,107.188,-8.063,-15.813
down,11,921,96.875,-10.375,-17.187
down,11,931,85.188,-15.750,-19.312
down,11,941,77.875,-17.625,-20.062
down,11,951,72.938,-15.875,-18.812
down,11,961,66.688,-12.938,-15.750
down,11,971,59.438,-12.938,-14.188
down,11,981,50.750,-14.500,-13.625
down,11,991,40.313,-14.375,-13.000
down,12,1,-4.250,-10.188,2.625
down,12,11,-5.750,-8.875,3.813
down,12,21,-6.500,-7.062,4.937
down,12,31,-7.687,-4.875,5.437
down,12,41,-9.500,-4.000,4.937
down,12,51,-11.938,-4.500,4.000
down,12,61,-15.000,-7.437,2.563
down,12,71,-16.625,-10.688,1.437
down,12,81,-17.562,-13.375,0.500
down,12,91,-18.875,-15.375,0.500
down,12,101,-20.437,-16.187,1.625
down,12,111,-22.312,-16.437,3.438
down,12,121,-24.625,-15.875,6.125
down,12,131,-26.625,-15.125,8.188
down,12,141,-28.875,-14.750,11.000
down,12,151,-31.000,-14.313,13.875
down,12,161,-31.250,-13.063,17.187
down,12,171,-30.500,-10.563,21.062
down,12,181,-30.437,-9.500,23.125
down,12,191,-32.000,-10.625,24.062
down,12,201,-35.563,-16.250,24.062
down,12,211,-38.125,-24.187,23.500
down,12,221,-38.750,-33.625,22.937
down,12,231,-36.625,-43.250,22.250
down,12,241,-35.938,-47.438,20.250
down,12,251,-40.375,-49.625,16.687
down,12,261,-54.563,-51.125,12.563
down,12,271,-70.375,-50.750,11.938
down,12,281,-91.500,-47.750,14.938
down,12,291,-107.563,-41.500,19.000
down,12,301,-123.125,-31.750,22.625
down,12,311,-145.500,-18.375,24.750
down,12,321,-165.875,-9.063,25.437
down,12,331,-187.250,-1.750,26.437
down,12,341,-213.312,4.437,29.125
down,12,351,-232.437,9.813,29.750
down,12,361,-251.062,22.062,25.500
down,12,371,-272.250,52.313,15.625
down,12,381,-284.437,83.938,7.937
down,12,391,-294.437,124.813,0.750
down,12,401,-305.312,114.563,-1.312
down,12,411,-307.625,96.125,-2.250
down,12,421,-297.625,50.188,-9.188
down,12,431,-279.437,7.312,-17.625
down,12,441,-256.562,-26.562,-21.625
down,12,451,-230.187,-41.000,-17.750
down,12,461,-214.062,-27.375,-11.625
down,12,471,-202.437,3.750,-4.687
down,12,481,-193.125,55.438,7.062
down,12,491,-187.062,96.500,16.062
down,12,501,-178.812,130.562,22.000
down,12,511,-162.250,157.625,29.375
down,12,521,-141.812,163.187,37.375
down,12,531,-109.500,148.125,43.000
down,12,541,-82.000,115.563,39.375
down,12,551,-55.188,65.813,29.062
down,12,561,-27.125,-2.500,11.563
down,12,571,-7.125,-42.688,-0.500
down,12,581,14.313,-62.563,-7.000
down,12,591,39.000,-69.500,-10.063
down,12,601,51.875,-70.625,-14.000
down,12,611,58.625,-72.125,-18.437
down,12,621,64.438,-72.750,-19.312
down,12,631,71.313,-69.625,-18.000
down,12,641,81.063,-62.125,-15.875
down,12,651,94.438,-56.438,-13.563
down,12,661,104.563,-52.688,-11.750
down,12,671,116.125,-49.125,-10.313
down,12,681,123.688,-46.500,-8.125
down,12,691,129.437,-45.125,-5.062
down,12,701,136.000,-47.500,-1.812
down,12,711,143.812,-53.125,-3.125
down,12,721,152.625,-62.625,-9.813
down,12,731,160.312,-78.563,-23.250
down,12,741,163.562,-89.938,-33.750
down,12,751,165.250,-96.125,-41.625
down,12,761,164.937,-98.375,-47.813
down,12,771,162.375,-98.125,-50.563
down,12,781,159.562,-92.250,-53.313
down,12,791,160.250,-80.125,-57.313
down,12,801,165.500,-62.188,-63.063
down,12,811,180.937,-36.375,-69.813
down,12,821,200.125,-16.562,-71.125
down,12,831,220.500,-0.312,-67.438
down,12,841,236.187,10.938,-58.188
down,12,851,237.125,13.063,-49.813
down,12,861,231.187,15.250,-42.750
down,12,871,216.562,17.375,-37.438
down,12,881,200.125,14.000,-35.250
down,12,891,185.187,11.063,-30.375
down,12,901,169.875,14.000,-26.625
down,12,911,155.687,17.687,-25.312
down,12,921,137.625,19.437,-24.875
down,12,931,128.375,20.125,-22.875
down,12,941,122.688,20.500,-19.250
down,12,951,114.688,19.625,-14.125
down,12,961,105.313,16.562,-11.063
down,12,971,96.000,13.313,-9.313
down,12,981,86.000,11.063,-9.563
down,12,991,74.813,7.187,-10.375
down,13,1,-3.188,-8.625,-1.375
down,13,11,-3.125,-10.875,0.062
down,13,21,-3.250,-11.125,2.625
down,13,31,-4.250,-8.938,6.875
down,13,41,-5.250,-5.375,10.250
down,13,51,-5.812,-1.125,13.188
down,13,61,-7.000,2.750,16.250
down,13,71,-9.313,2.938,17.937
down,13,81,-12.750,-0.375,18.437
down,13,91,-18.437,-10.000,15.563
down,13,101,-23.687,-21.187,9.938
down,13,111,-29.500,-33.500,2.313
down,13,121,-36.875,-45.250,-6.875
down,13,131,-41.375,-48.000,-11.438
down,13,141,-45.438,-43.625,-12.813
down,13,151,-50.625,-38.125,-11.000
down,13,161,-59.688,-33.688,-7.625
down,13,171,-76.063,-30.375,-2.875
down,13,181,-91.375,-27.937,0.312
down,13,191,-105.750,-23.562,3.250
down,13,201,-117.375,-15.125,7.812
down,13,211,-119.188,-7.125,12.875
down,13,221,-114.625,1.375,19.062
down,13,231,-107.563,7.625,25.000
down,13,241,-113.563,-2.438,24.750
down,13,251,-128.250,-20.250,21.062
down,13,261,-144.187,-34.813,21.625
down,13,271,-154.187,-37.188,27.125
down,13,281,-161.187,-28.312,41.563
down,13,291,-161.375,-8.938,56.125
down,13,301,-161.062,19.250,65.438
down,13,311,-165.687,53.688,62.875
down,13,321,-174.687,69.500,51.688
down,13,331,-188.062,69.438,38.250
down,13,341,-209.812,50.688,25.875
down,13,351,-229.437,30.437,24.937
down,13,361,-244.562,14.188,33.625
down,13,371,-247.312,4.750,52.438
down,13,381,-238.250,6.937,67.875
down,13,391,-229.062,18.187,80.188
down,13,401,-230.875,28.750,79.500
down,13,411,-236.625,41.438,70.250
down,13,421,-232.437,70.500,60.188
down,13,431,-209.375,107.313,58.000
down,13,441,-170.687,149.687,52.563
down,13,451,-115.625,194.000,32.438
down,13,461,-80.000,208.687,10.813
down,13,471,-57.375,198.687,-7.500
down,13,481,-40.813,155.687,-18.187
down,13,491,-29.250,104.625,-19.187
down,13,501,-16.687,30.187,-20.250
down,13,511,-2.125,-22.812,-21.250
down,13,521,8.375,-66.313,-20.250
down,13,531,24.000,-104.125,-14.938
down,13,541,39.313,-121.500,-8.000
down,13,551,55.438,-125.813,0.250
down,13,561,75.375,-113.875,10.375
down,13,571,91.125,-98.875,16.437
down,13,581,104.375,-87.875,19.687
down,13,591,113.313,-82.063,19.250
down,13,601,115.813,-80.500,16.687
down,13,611,117.625,-79.000,14.313
down,13,621,120.938,-77.375,12.500
down,13,631,122.938,-78.250,10.750
down,13,641,120.375,-80.500,6.062
down,13,651,112.500,-79.188,0.875
down,13,661,105.000,-74.375,-2.625
down,13,671,106.250,-65.750,-1.500
down,13,681,117.000,-47.375,1.125
down,13,691,124.813,-17.500,0.312
down,13,701,118.125,4.875,-7.562
down,13,711,111.563,2.813,-14.875
down,13,721,113.188,-1.750,-18.500
down,13,731,122.625,3.000,-16.687
down,13,741,130.750,7.750,-15.000
down,13,751,135.812,-0.625,-18.750
down,13,761,138.750,-14.313,-23.125
down,13,771,144.562,-20.875,-22.187
down,13,781,157.812,-13.063,-11.563
down,13,791,169.312,0.437,0.562
down,13,801,179.937,17.250,11.250
down,13,811,184.437,37.188,19.437
down,13,821,177.562,45.375,20.187
down,13,831,160.687,38.000,9.188
down,13,841,127.875,7.250,-14.625
down,13,851,101.125,-20.750,-30.937
down,13,861,83.313,-39.813,-42.250
down,13,871,77.125,-43.813,-49.875
down,13,881,81.938,-30.312,-49.000
down,13,891,92.563,0.250,-37.250
down,13,901,98.375,25.750,-22.750
down,13,911,98.500,44.438,-9.375
down,13,921,89.375,52.625,0.062
down,13,931,74.000,47.250,-0.375
down,13,941,54.625,34.875,-6.687
down,13,951,31.562,15.188,-18.437
down,13,961,17.500,-0.062,-27.687
down,13,971,8.875,-11.375,-34.438
down,13,981,5.875,-15.688,-38.938
down,13,991,8.063,-11.250,-39.438
down,14,1,-4.687,1.000,12.688
down,14,11,-7.062,1.375,12.125
down,14,21,-8.875,0.562,11.000
down,14,31,-10.438,-1.187,9.750
down,14,41,-12.125,-4.000,8.250
down,14,51,-14.000,-6.750,6.937
down,14,61,-17.125,-11.688,4.750
down,14,71,-22.312,-16.125,2.938
down,14,81,-25.875,-20.062,1.562
down,14,91,-28.375,-24.937,0.437
down,14,101,-28.937,-29.125,-0.312
down,14,111,-29.250,-33.000,-1.375
down,14,121,-30.812,-37.313,-4.562
down,14,131,-34.250,-40.813,-8.875
down,14,141,-39.500,-44.313,-13.375
down,14,151,-45.625,-46.625,-16.562
down,14,161,-47.500,-45.125,-16.562
down,14,171,-47.063,-39.688,-14.875
down,14,181,-47.688,-28.062,-11.688
down,14,191,-52.500,-16.937,-9.750
down,14,201,-64.438,-5.625,-9.563
down,14,211,-77.750,-2.438,-9.750
down,14,221,-91.438,-3.750,-8.375
down,14,231,-106.188,-7.375,-3.625
down,14,241,-120.625,-12.000,3.063
down,14,251,-139.312,-18.375,12.688
down,14,261,-158.937,-19.062,28.812
down,14,271,-167.312,-11.938,44.250
down,14,281,-174.937,-3.188,56.938
down,14,291,-192.125,7.375,63.250
down,14,301,-209.625,18.250,62.250
down,14,311,-225.312,34.875,57.625
down,14,321,-231.500,45.313,51.000
down,14,331,-236.687,50.813,41.313
down,14,341,-245.125,55.750,29.062
down,14,351,-251.062,64.188,23.625
down,14,361,-253.562,80.813,24.250
down,14,371,-253.125,109.875,32.438
down,14,381,-254.312,128.937,39.438
down,14,391,-258.000,136.937,41.688
down,14,401,-261.437,137.625,39.188
down,14,411,-257.000,142.875,37.438
down,14,421,-243.250,159.750,36.188
down,14,431,-213.250,196.437,29.875
down,14,441,-182.625,230.437,14.875
down,14,451,-143.375,264.062,-10.813
down,14,461,-114.625,274.125,-29.375
down,14,471,-85.750,263.750,-42.563
down,14,481,-47.125,219.437,-53.000
down,14,491,-17.562,160.812,-58.313
down,14,501,7.687,89.250,-62.313
down,14,511,31.000,3.375,-66.875
down,14,521,45.563,-44.250,-63.813
down,14,531,61.875,-71.000,-51.063
down,14,541,84.063,-86.125,-32.625
down,14,551,96.063,-90.250,-21.750
down,14,561,101.688,-89.750,-8.250
down,14,571,104.188,-86.875,2.000
down,14,581,107.063,-80.688,9.000
down,14,591,110.625,-65.563,16.312
down,14,601,112.438,-49.500,23.937
down,14,611,112.875,-34.125,32.250
down,14,621,112.313,-21.500,41.750
down,14,631,111.938,-21.312,49.063
down,14,641,112.500,-32.375,55.875
down,14,651,115.625,-60.125,61.938
down,14,661,118.250,-88.813,63.375
down,14,671,119.000,-117.750,57.438
down,14,681,118.125,-145.250,47.688
down,14,691,118.500,-156.562,38.188
down,14,701,121.375,-156.687,32.938
down,14,711,128.125,-138.437,34.250
down,14,721,141.125,-104.563,36.813
down,14,731,158.062,-59.625,39.813
down,14,741,161.687,-36.125,43.375
down,14,751,158.000,-22.187,47.063
down,14,761,154.437,-10.250,46.625
down,14,771,152.937,-2.188,42.625
down,14,781,149.437,3.750,41.000
down,14,791,144.562,4.812,44.063
down,14,801,142.750,9.563,45.813
down,14,811,137.562,24.062,44.125
down,14,821,127.875,26.750,41.250
down,14,831,122.875,24.875,41.500
down,14,841,133.187,32.625,48.750
down,14,851,142.625,39.688,53.813
down,14,861,139.750,34.625,52.000
down,14,871,120.375,9.000,40.688
down,14,881,102.500,-17.437,29.500
down,14,891,89.563,-40.813,19.125
down,14,901,79.750,-62.375,6.875
down,14,911,74.438,-71.563,-2.500
down,14,921,72.500,-71.563,-12.313
down,14,931,76.125,-60.063,-17.687
down,14,941,80.688,-46.500,-21.125
down,14,951,82.250,-32.688,-23.000
down,14,961,79.125,-25.875,-22.375
down,14,971,73.250,-22.062,-21.000
down,14,981,64.125,-19.250,-19.750
down,14,991,56.250,-17.000,-19.875
down,15,1,-1.750,0.437,8.313
down,15,11,-1.625,1.812,8.250
down,15,21,-1.375,2.313,7.500
down,15,31,-1.000,0.937,6.125
down,15,41,-0.812,-2.625,3.813
down,15,51,-1.000,-5.500,2.500
down,15,61,-1.437,-7.187,2.563
down,15,71,-2.563,-7.562,4.687
down,15,81,-3.875,-7.187,6.687
down,15,91,-5.500,-7.187,7.625
down,15,101,-8.625,-8.375,6.500
down,15,111,-12.063,-10.875,4.000
down,15,121,-15.750,-14.875,0.812
down,15,131,-19.312,-20.875,-2.188
down,15,141,-20.812,-24.437,-2.813
down,15,151,-21.125,-25.562,-1.750
down,15,161,-21.125,-24.500,-0.187
down,15,171,-21.500,-23.312,1.500
down,15,181,-23.062,-24.375,3.313
down,15,191,-25.687,-27.875,3.813
down,15,201,-29.875,-32.375,2.875
down,15,211,-36.813,-36.875,-0.187
down,15,221,-42.500,-38.563,-3.875
down,15,231,-47.375,-38.063,-7.937
