gesture,rep,t_ms,gx,gy,gz,ax,ay,az
down,1,0,-4.875,2.375,-2.500,0.230,0.136,-1.006
down,1,21,-4.937,0.562,-2.375,0.240,0.119,-0.996
down,1,40,-4.125,-2.750,-0.312,0.223,0.115,-0.983
down,1,60,-4.562,-4.000,0.562,0.200,0.129,-0.946
down,1,80,-5.750,-4.562,0.187,0.175,0.135,-0.902
down,1,100,-3.125,-3.563,2.938,0.171,0.139,-0.854
down,1,120,-5.312,-3.813,3.688,0.166,0.130,-0.792
down,1,140,-3.375,-6.937,4.000,0.161,0.101,-0.720
down,1,160,-7.375,-11.438,10.250,0.179,0.055,-0.584
down,1,180,-2.875,-13.688,22.937,0.173,0.047,-0.471
down,1,200,9.125,-19.312,28.812,0.140,0.047,-0.365
down,1,220,21.687,-25.125,34.000,0.117,0.044,-0.349
down,1,240,31.687,-28.000,37.750,0.063,0.021,-0.366
down,1,260,16.875,-23.562,30.437,0.184,-0.195,-0.455
down,1,280,1.812,-22.500,26.250,0.368,-0.219,-0.550
down,1,300,29.125,-24.812,27.375,0.350,0.034,-0.544
down,1,320,61.750,-30.625,27.562,0.233,0.165,-0.544
down,1,340,93.125,-39.813,37.188,-0.062,0.144,-0.577
down,1,360,82.250,-25.437,38.688,-0.331,-0.140,-0.655
down,1,380,74.375,15.125,22.875,-0.186,-0.125,-0.806
down,1,400,99.750,42.250,-2.438,0.146,0.167,-0.928
down,1,420,111.250,27.312,-11.000,0.291,-0.056,-1.191
down,1,440,133.000,17.750,-6.062,0.366,-0.327,-1.448
down,1,460,189.625,-85.750,21.562,0.467,-0.322,-1.609
down,1,480,203.812,-101.438,40.375,0.257,-0.356,-1.714
down,1,500,144.937,-58.250,-2.125,-0.268,-0.690,-1.716
down,1,520,57.250,-26.312,-18.187,-0.114,-0.821,-1.892
down,1,540,0.375,-6.812,-13.625,0.056,-0.590,-1.833
down,1,560,7.750,5.625,3.688,0.079,-0.380,-1.600
down,1,580,14.625,8.188,-2.000,-0.007,-0.268,-1.385
down,1,600,20.562,-3.188,-11.750,0.007,-0.302,-1.240
down,1,620,19.500,-10.750,-9.063,0.028,-0.289,-1.112
down,1,640,10.750,-15.250,-9.563,0.052,-0.304,-1.038
down,1,660,9.938,-7.250,-4.187,0.024,-0.360,-1.014
down,1,680,10.750,1.125,4.062,0.064,-0.431,-1.136
down,1,700,1.312,4.125,4.875,0.222,-0.626,-1.504
down,1,720,-12.750,-11.125,13.688,0.145,-0.381,-1.300
down,1,740,-0.750,-14.000,12.938,-0.077,-0.090,-0.838
down,1,760,1.062,-8.125,-10.563,-0.049,-0.171,-0.874
down,1,780,12.813,-2.250,-7.750,0.009,-0.263,-0.917
down,1,800,14.438,0.375,-7.312,0.119,-0.487,-1.126
down,1,820,17.000,-3.750,0.250,0.104,-0.484,-1.107
down,1,840,25.312,-5.875,7.187,0.004,-0.348,-0.913
down,1,860,26.000,-3.938,5.375,-0.033,-0.358,-0.893
down,1,880,23.937,0.750,6.687,0.029,-0.432,-0.996
down,1,900,27.062,1.375,10.063,0.051,-0.441,-1.084
down,1,920,35.938,-8.500,21.937,-0.012,-0.447,-1.211
down,1,940,23.687,-1.312,17.687,-0.135,-0.551,-1.360
down,1,960,-0.625,21.875,-10.938,-0.006,-0.634,-1.630
down,1,980,-19.750,22.875,-14.938,0.152,-0.627,-1.795
down,1,1000,-52.000,18.250,-17.125,0.208,-0.611,-1.804
down,1,1020,-98.813,10.875,-28.562,0.237,-0.661,-1.794
down,1,1040,-119.563,4.125,-31.812,0.189,-0.573,-1.667
down,1,1060,-141.250,2.438,-38.125,0.085,-0.479,-1.486
down,1,1080,-144.000,14.375,-43.625,0.035,-0.402,-1.374
down,1,1100,-123.688,19.937,-33.625,0.065,-0.402,-1.302
down,1,1120,-103.250,22.062,-20.312,0.103,-0.365,-1.178
down,1,1140,-112.125,16.000,-21.500,0.130,-0.295,-1.082
down,1,1160,-116.313,10.250,-22.312,0.097,-0.195,-1.038
down,1,1180,-109.625,11.188,-21.187,0.062,-0.096,-0.966
down,1,1200,-105.438,10.438,-17.875,0.071,-0.021,-0.897
down,1,1220,-102.563,4.375,-16.500,0.079,-0.015,-0.849
down,1,1240,-88.313,-4.750,-9.125,0.064,-0.074,-0.816
down,1,1260,-68.000,-1.750,-3.813,0.014,-0.046,-0.773
down,1,1280,-55.375,8.438,-6.500,-0.092,0.043,-0.716
down,1,1300,-37.500,28.437,-9.250,-0.007,0.090,-0.729
down,1,1320,-41.063,32.438,-14.188,0.164,0.074,-0.767
down,1,1340,-49.125,20.625,-20.937,0.135,0.007,-0.759
down,1,1360,-52.938,19.250,-24.375,0.089,0.017,-0.709
down,1,1380,-40.250,24.875,-21.125,0.138,0.000,-0.712
down,1,1400,-28.750,22.625,-10.563,0.122,-0.059,-0.688
down,1,1420,-28.500,28.250,-11.938,0.084,0.083,-0.650
down,1,1440,-39.375,33.438,-30.937,0.161,0.218,-0.648
down,1,1460,-33.125,20.562,-36.938,0.209,0.206,-0.608
down,1,1480,-16.937,-1.375,-4.500,0.171,0.045,-0.613
down,1,1500,0.375,1.187,14.875,0.023,0.060,-0.577
down,1,1520,-0.250,20.312,3.813,0.038,0.184,-0.569
down,1,1540,-3.500,26.750,-1.187,0.176,0.254,-0.633
down,1,1560,5.562,24.875,3.250,0.196,0.333,-0.634
down,1,1580,12.625,21.750,1.750,0.212,0.318,-0.694
down,1,1600,18.062,17.437,1.250,0.277,0.244,-0.780
down,1,1620,20.312,8.063,7.812,0.272,0.189,-0.836
down,1,1640,22.937,3.188,11.313,0.244,0.153,-0.875
down,1,1660,24.375,3.375,9.313,0.226,0.176,-0.903
down,1,1680,24.312,4.062,4.750,0.196,0.192,-0.928
down,1,1700,23.437,6.812,1.250,0.161,0.173,-0.962
down,1,1720,20.125,12.813,5.375,0.169,0.176,-1.020
down,1,1740,20.937,17.125,7.625,0.260,0.176,-1.054
down,1,1760,23.875,15.875,9.063,0.358,0.158,-1.080
down,1,1780,23.062,7.875,8.375,0.342,0.145,-1.075
down,1,1800,21.562,1.312,2.563,0.308,0.104,-1.064
down,1,1820,16.500,-4.062,-1.437,0.299,0.053,-1.057
down,1,1840,11.750,-4.312,-2.438,0.285,0.041,-1.039
down,1,1860,5.625,-4.562,0.937,0.283,0.057,-1.021
down,1,1880,7.937,-1.937,3.688,0.269,0.115,-1.006
down,1,1900,9.125,-3.063,1.875,0.244,0.093,-1.021
down,1,1920,8.750,-4.187,5.187,0.176,0.086,-1.000
down,1,1940,4.250,0.375,2.625,0.193,0.071,-1.007
down,1,1960,2.625,4.187,3.500,0.249,0.090,-1.023
down,1,1980,2.500,4.187,4.562,0.254,0.108,-1.016
down,2,1,0.125,0.562,-1.625,0.299,0.205,-0.945
down,2,20,2.188,-0.687,-0.125,0.319,0.208,-0.930
down,2,40,-0.312,-2.688,-1.250,0.312,0.189,-0.911
down,2,60,0.875,-1.812,-2.688,0.308,0.175,-0.898
down,2,80,0.937,-2.688,-1.312,0.287,0.140,-0.850
down,2,100,-3.125,-7.062,1.125,0.248,0.091,-0.767
down,2,120,-7.937,-16.312,4.437,0.229,0.027,-0.666
down,2,140,-5.250,-21.062,14.500,0.131,0.006,-0.510
down,2,160,-10.438,-23.375,23.125,0.095,-0.083,-0.385
down,2,180,-6.375,-20.750,38.125,0.115,-0.068,-0.341
down,2,200,6.250,-23.250,45.125,0.155,-0.021,-0.264
down,2,220,15.313,-32.375,50.250,0.166,-0.080,-0.246
down,2,240,30.687,-40.563,69.063,0.083,0.044,-0.253
down,2,260,41.250,-49.375,77.875,0.017,0.085,-0.282
down,2,280,29.375,-52.125,76.000,-0.010,0.079,-0.445
down,2,300,6.750,-32.688,50.313,0.071,-0.105,-0.665
down,2,320,1.250,-19.187,42.125,0.250,0.041,-0.961
down,2,340,34.688,-22.500,43.438,0.343,0.306,-1.055
down,2,360,45.375,-41.813,59.313,0.194,0.152,-1.119
down,2,380,67.063,-47.250,62.313,-0.049,-0.061,-1.177
down,2,400,84.000,-28.937,51.625,-0.150,-0.010,-1.226
down,2,420,103.313,-6.125,39.438,0.099,0.020,-1.256
down,2,440,111.500,-7.937,40.500,0.280,-0.020,-1.338
down,2,460,121.813,-7.937,27.750,0.146,-0.022,-1.201
down,2,480,125.500,-20.437,9.500,0.196,-0.025,-1.167
down,2,500,124.938,-7.437,-4.687,0.407,0.061,-1.152
down,2,520,135.375,-20.625,-12.313,0.550,-0.015,-1.198
down,2,540,146.062,-49.000,7.687,0.359,-0.255,-1.261
down,2,560,123.813,-63.563,7.000,-0.151,-0.553,-1.211
down,2,580,89.000,-25.000,-46.938,-0.100,-0.597,-1.282
down,2,600,84.000,-8.375,-68.625,0.409,-0.284,-1.351
down,2,620,86.125,-57.625,-51.188,0.433,-0.428,-1.484
down,2,640,78.063,-71.563,-43.688,0.055,-0.665,-1.500
down,2,660,65.563,-43.563,-55.813,-0.186,-0.863,-1.498
down,2,680,71.125,-38.313,-49.125,-0.133,-0.797,-1.504
down,2,700,45.813,-30.687,-44.563,-0.043,-0.719,-1.427
down,2,720,34.875,-21.062,-24.562,-0.015,-0.665,-1.341
down,2,740,32.375,-17.687,-12.125,-0.069,-0.667,-1.229
down,2,760,38.375,-6.562,-1.375,-0.125,-0.703,-1.209
down,2,780,40.813,2.875,1.875,-0.165,-0.675,-1.131
down,2,800,50.813,3.688,12.938,-0.094,-0.724,-1.154
down,2,820,52.125,1.125,16.437,-0.043,-0.603,-1.093
down,2,840,20.062,-8.063,7.000,-0.062,-0.608,-1.087
down,2,860,12.813,-6.687,1.437,-0.067,-0.648,-1.175
down,2,880,21.000,0.187,-9.438,-0.145,-0.768,-1.249
down,2,900,-21.000,3.125,-15.563,-0.161,-1.042,-1.301
down,2,920,-60.750,20.437,-0.312,-0.094,-0.840,-1.474
down,2,940,-65.063,44.188,-14.625,0.011,-0.696,-1.575
down,2,960,-84.000,44.688,-32.813,0.096,-0.617,-1.581
down,2,980,-127.125,36.750,-24.062,0.274,-0.771,-1.601
down,2,1000,-132.250,50.313,-2.688,0.299,-0.604,-1.460
down,2,1020,-124.188,59.438,-13.625,0.243,-0.334,-1.264
down,2,1040,-120.063,48.063,-35.688,0.272,-0.235,-1.155
down,2,1060,-128.625,28.250,-32.313,0.373,-0.375,-1.073
down,2,1080,-117.375,18.062,9.813,0.295,-0.403,-0.994
down,2,1100,-73.750,30.125,38.375,0.164,-0.157,-0.872
down,2,1120,-61.188,31.812,32.875,0.144,-0.215,-0.896
down,2,1140,-46.813,27.000,14.063,0.075,-0.198,-0.925
down,2,1160,-62.875,11.063,-30.375,0.025,-0.206,-0.872
down,2,1180,-98.125,-3.313,-52.500,0.054,-0.231,-0.786
down,2,1200,-120.000,2.250,-41.000,0.067,-0.301,-0.857
down,2,1220,-91.563,28.750,-29.125,0.115,-0.111,-0.834
down,2,1240,-83.938,29.375,-24.687,0.182,-0.070,-0.827
down,2,1260,-81.625,9.563,-4.375,0.122,-0.116,-0.820
down,2,1280,-94.938,6.625,-6.062,0.075,-0.149,-0.839
down,2,1300,-116.813,14.250,-23.937,0.086,-0.156,-0.834
down,2,1320,-125.688,29.062,-37.625,0.210,0.057,-0.820
down,2,1340,-101.500,35.625,-52.063,0.338,0.275,-0.752
down,2,1360,-77.500,12.188,-49.500,0.346,0.198,-0.664
down,2,1380,-55.000,-9.750,-32.875,0.224,0.065,-0.556
down,2,1400,-38.438,-13.250,-21.250,0.116,0.139,-0.479
down,2,1420,-20.125,-3.188,-14.688,0.059,0.162,-0.456
down,2,1440,-1.125,1.250,-6.812,0.057,0.095,-0.445
down,2,1460,16.875,6.500,-1.437,0.033,0.022,-0.478
down,2,1480,11.000,16.875,-9.313,0.083,0.059,-0.545
down,2,1500,2.563,22.625,-13.500,0.210,0.073,-0.719
down,2,1520,9.250,22.312,-3.750,0.230,0.151,-0.780
down,2,1540,12.188,20.875,2.625,0.229,0.155,-0.827
down,2,1560,10.813,19.250,6.125,0.239,0.154,-0.878
down,2,1580,13.875,15.688,16.812,0.265,0.141,-0.941
down,2,1600,13.438,10.188,12.063,0.284,0.154,-0.984
down,2,1620,9.313,4.062,0.000,0.259,0.116,-1.000
down,2,1640,7.000,1.812,-4.125,0.289,0.104,-1.041
down,2,1660,8.625,2.625,-2.563,0.303,0.109,-1.030
down,2,1680,10.063,2.938,2.438,0.312,0.099,-1.013
down,2,1700,9.500,2.750,5.687,0.308,0.097,-1.006
down,2,1720,8.875,3.313,7.812,0.300,0.116,-0.995
down,2,1740,7.875,1.562,10.313,0.260,0.136,-0.970
down,2,1760,4.062,1.812,8.188,0.261,0.151,-0.963
down,2,1780,3.188,1.000,7.000,0.280,0.160,-0.963
down,2,1800,3.750,1.312,2.063,0.294,0.176,-0.964
down,2,1820,2.563,1.875,-2.188,0.310,0.149,-0.992
down,2,1840,2.875,2.438,-1.062,0.318,0.127,-1.015
down,2,1860,1.812,2.813,-1.125,0.315,0.117,-1.014
down,2,1880,1.937,1.625,0.562,0.319,0.113,-1.016
down,2,1900,0.812,0.312,-0.062,0.314,0.135,-1.011
down,2,1920,-0.375,-1.937,-1.062,0.301,0.127,-1.011
down,2,1940,-0.562,-3.750,0.500,0.251,0.110,-0.998
down,2,1960,1.375,0.062,2.375,0.210,0.105,-0.988
down,2,1980,-1.375,2.500,2.625,0.222,0.118,-0.988
down,3,1,-1.875,1.000,-2.250,0.318,0.157,-1.001
down,3,20,-0.937,0.875,-1.000,0.315,0.156,-1.018
down,3,40,-0.937,1.437,-1.375,0.310,0.154,-1.021
down,3,60,-1.937,2.438,-1.250,0.313,0.135,-1.011
down,3,80,-1.562,2.438,1.625,0.313,0.126,-0.990
down,3,100,-2.438,0.625,2.250,0.301,0.127,-0.954
down,3,120,-4.062,-3.250,2.125,0.288,0.120,-0.920
down,3,140,-5.437,-4.000,3.250,0.256,0.115,-0.893
down,3,160,-5.187,0.062,2.563,0.262,0.111,-0.845
down,3,180,-9.313,-1.250,2.188,0.238,0.066,-0.764
down,3,200,-16.187,-7.375,4.062,0.194,0.035,-0.639
down,3,220,-25.187,-14.063,16.437,0.097,-0.007,-0.484
down,3,240,-19.312,-9.688,31.375,0.038,-0.020,-0.418
down,3,260,-13.938,2.750,26.000,0.025,0.089,-0.276
down,3,280,-10.188,16.062,8.063,0.105,0.064,-0.243
down,3,300,-4.812,7.187,0.437,0.228,-0.095,-0.280
down,3,320,16.125,-17.312,35.438,0.259,-0.033,-0.302
down,3,340,48.750,-33.625,61.750,0.114,0.071,-0.222
down,3,360,20.687,-45.563,66.438,0.077,-0.249,-0.304
down,3,380,8.438,-43.938,72.000,0.004,-0.302,-0.501
down,3,400,-0.937,-29.125,45.625,-0.042,0.000,-0.511
down,3,420,10.625,-34.125,58.125,0.046,0.142,-0.714
down,3,440,9.500,-39.063,78.250,-0.156,0.086,-0.595
down,3,460,24.125,-2.813,69.063,0.043,0.019,-0.747
down,3,480,71.875,26.687,44.688,0.604,0.267,-1.000
down,3,500,137.562,-19.250,69.125,0.854,0.492,-1.261
down,3,520,172.437,-68.500,58.063,0.167,0.140,-1.020
down,3,540,184.812,-94.313,7.562,-0.196,-0.323,-1.083
down,3,560,190.562,-6.250,-34.063,0.496,-0.346,-1.528
down,3,580,163.750,-41.125,-37.813,0.909,-0.338,-1.807
down,3,600,130.312,-77.875,-50.250,0.584,-0.583,-1.884
down,3,620,113.000,-70.125,-78.188,0.066,-0.881,-1.894
down,3,640,167.687,-133.812,-33.500,0.206,-0.725,-2.092
down,3,660,123.313,-64.688,-26.125,-0.023,-0.609,-1.648
down,3,680,92.188,-30.687,-40.313,-0.150,-0.670,-1.631
down,3,700,63.063,-45.688,-38.813,0.005,-0.579,-1.573
down,3,720,36.813,-37.000,-25.000,0.087,-0.529,-1.566
down,3,740,32.313,-27.062,-5.062,0.035,-0.497,-1.428
down,3,760,22.250,-21.062,-6.750,0.016,-0.459,-1.338
down,3,780,-1.125,-9.063,-15.250,-0.039,-0.492,-1.232
down,3,800,-15.000,3.938,-15.688,-0.045,-0.480,-1.203
down,3,820,-13.438,8.375,-14.875,-0.029,-0.559,-1.246
down,3,840,-2.063,14.188,-12.875,-0.063,-0.592,-1.266
down,3,860,17.500,21.562,-18.437,0.003,-0.612,-1.397
down,3,880,-12.813,12.875,-13.563,0.029,-0.804,-1.435
down,3,900,-40.875,23.062,-0.375,-0.089,-0.795,-1.450
down,3,920,-57.625,44.063,-4.812,-0.080,-0.767,-1.570
down,3,940,-77.563,58.500,-13.438,0.118,-0.793,-1.661
down,3,960,-92.688,64.938,11.000,0.401,-0.806,-1.895
down,3,980,-65.750,49.625,37.688,0.508,-0.486,-1.687
down,3,1000,-33.500,34.813,30.875,0.447,-0.313,-1.406
down,3,1020,-55.875,13.625,11.313,0.312,-0.219,-1.224
down,3,1040,-65.313,-1.125,-7.500,0.244,-0.245,-1.110
down,3,1060,-82.250,-3.750,-29.625,0.214,-0.151,-1.040
down,3,1080,-110.563,-9.875,-54.563,0.232,-0.221,-1.003
down,3,1100,-105.625,-12.500,-54.938,0.115,-0.259,-1.010
down,3,1120,-88.250,-6.500,-41.688,-0.017,-0.216,-0.895
down,3,1140,-99.688,2.438,-39.688,-0.030,-0.203,-0.894
down,3,1160,-114.875,15.813,-52.375,0.046,-0.227,-0.885
down,3,1180,-112.813,16.500,-40.563,0.117,-0.335,-0.882
down,3,1200,-98.375,15.125,-21.500,0.066,-0.334,-0.791
down,3,1220,-78.188,21.687,-6.562,0.032,-0.217,-0.716
down,3,1240,-79.250,30.375,-3.438,-0.018,0.039,-0.639
down,3,1260,-81.313,38.375,-14.125,0.101,0.177,-0.621
down,3,1280,-72.188,32.438,-14.500,0.226,0.136,-0.681
down,3,1300,-54.063,11.438,2.125,0.170,-0.067,-0.645
down,3,1320,-37.938,6.437,24.562,0.095,-0.169,-0.592
down,3,1340,-38.500,25.187,21.250,0.112,0.038,-0.567
down,3,1360,-37.563,36.813,-4.750,0.278,0.134,-0.672
down,3,1380,-41.125,14.813,-22.187,0.279,0.074,-0.683
down,3,1400,-29.750,-6.750,-7.312,0.198,0.016,-0.649
down,3,1420,-11.313,-4.000,12.375,0.131,-0.030,-0.648
down,3,1440,2.938,11.250,11.313,0.110,0.064,-0.667
down,3,1460,3.563,19.125,-1.937,0.151,0.123,-0.729
down,3,1480,-0.250,17.375,-10.625,0.144,0.125,-0.772
down,3,1500,-4.687,17.562,-16.062,0.202,0.113,-0.820
down,3,1520,-1.625,20.875,-8.063,0.289,0.090,-0.867
down,3,1540,-3.813,13.813,-3.813,0.312,0.068,-0.879
down,3,1560,-5.250,5.875,-4.187,0.292,0.095,-0.888
down,3,1580,-5.000,2.375,-5.562,0.283,0.090,-0.905
down,3,1600,-5.937,0.812,0.500,0.266,0.073,-0.911
down,3,1620,-3.250,1.375,8.000,0.253,0.112,-0.877
down,3,1640,-2.875,3.500,8.563,0.237,0.117,-0.886
down,3,1660,0.437,6.437,6.812,0.238,0.173,-0.887
down,3,1680,5.125,8.563,3.125,0.283,0.167,-0.907
down,3,1700,8.625,5.437,6.250,0.292,0.143,-0.898
down,3,1720,14.688,5.250,11.063,0.289,0.151,-0.868
down,3,1740,15.875,4.875,9.313,0.307,0.140,-0.897
down,3,1760,13.250,5.500,-3.938,0.338,0.194,-0.937
down,3,1780,-0.250,-2.750,-11.250,0.292,0.051,-1.016
down,3,1800,6.187,4.812,-2.688,0.284,0.140,-1.029
down,3,1820,8.688,7.000,1.625,0.369,0.124,-1.077
down,3,1840,8.375,1.500,3.625,0.351,0.119,-1.068
down,3,1860,-1.062,-5.375,6.625,0.355,0.086,-1.094
down,3,1880,-0.312,-3.438,9.125,0.316,0.103,-1.070
down,3,1900,0.000,-2.000,5.687,0.302,0.100,-1.049
down,3,1920,0.062,-1.812,-0.375,0.288,0.103,-1.034
down,3,1940,-1.000,0.375,-2.313,0.271,0.098,-1.016
down,3,1960,-2.750,2.875,-1.812,0.271,0.107,-0.991
down,3,1980,-2.375,4.437,0.562,0.280,0.113,-0.967
down,4,1,0.312,2.813,4.250,0.347,0.165,-1.001
down,4,20,-0.750,1.875,1.062,0.359,0.178,-0.999
down,4,40,-0.812,1.312,-3.063,0.394,0.187,-1.006
down,4,60,1.375,-2.750,-3.750,0.392,0.178,-0.992
down,4,80,2.938,-8.313,-1.062,0.347,0.139,-0.958
down,4,100,4.187,-11.125,-1.062,0.292,0.084,-0.890
down,4,120,1.312,-14.563,0.437,0.252,-0.000,-0.798
down,4,140,-2.500,-21.062,5.125,0.193,-0.053,-0.662
down,4,160,-10.438,-28.625,10.875,0.083,-0.130,-0.477
down,4,180,2.438,-22.625,25.625,-0.013,-0.089,-0.347
down,4,200,8.000,-6.500,18.125,-0.076,-0.052,-0.254
down,4,220,3.563,12.813,5.437,0.031,-0.014,-0.285
down,4,240,6.625,13.250,11.438,0.188,-0.002,-0.340
down,4,260,12.750,0.250,23.500,0.285,0.017,-0.372
down,4,280,8.063,-14.313,34.813,0.319,-0.008,-0.437
down,4,300,-12.188,-38.625,47.188,0.323,-0.131,-0.522
down,4,320,16.875,-51.000,77.188,0.125,0.009,-0.560
down,4,340,39.125,-32.688,65.688,-0.121,0.104,-0.416
down,4,360,1.500,-10.750,39.188,-0.047,0.016,-0.600
down,4,380,-13.188,24.062,20.250,0.359,-0.077,-0.794
down,4,400,15.875,6.062,33.813,0.685,0.270,-1.074
down,4,420,64.813,-33.188,57.375,0.598,0.456,-1.019
down,4,440,82.375,-72.188,38.125,0.082,0.167,-0.962
down,4,460,92.438,-60.563,26.500,-0.329,-0.173,-0.906
down,4,480,152.250,-57.625,30.437,-0.107,-0.361,-1.157
down,4,500,139.812,-52.938,-5.562,0.285,-0.148,-1.346
down,4,520,137.937,-87.438,-7.187,0.402,-0.314,-1.667
down,4,540,116.500,-92.688,-6.562,-0.180,-0.640,-1.585
down,4,560,85.750,-31.812,-41.125,-0.139,-0.674,-1.756
down,4,580,79.063,-2.625,-36.875,0.449,-0.315,-2.016
down,4,600,95.438,-44.875,-25.937,0.601,-0.143,-2.122
down,4,620,109.563,-147.187,-38.563,0.250,-0.334,-1.849
down,4,640,100.750,-67.188,-34.563,0.041,-0.396,-1.609
down,4,660,93.813,-41.563,-15.063,0.021,-0.292,-1.455
down,4,680,81.563,-41.938,-29.625,0.060,-0.343,-1.519
down,4,700,30.125,-42.688,-24.875,-0.171,-0.574,-1.336
down,4,720,-16.937,-22.125,-14.063,-0.279,-0.649,-1.197
down,4,740,-31.812,7.187,-7.312,-0.112,-0.508,-1.252
down,4,760,-29.062,18.000,-3.625,-0.034,-0.481,-1.206
down,4,780,-16.562,15.625,1.500,0.008,-0.409,-1.181
down,4,800,-13.938,21.562,-1.875,-0.056,-0.438,-1.072
down,4,820,-8.500,30.625,-6.187,-0.076,-0.394,-1.098
down,4,840,-10.688,27.187,-4.562,-0.091,-0.488,-1.162
down,4,860,-19.625,26.500,-3.250,-0.125,-0.509,-1.212
down,4,880,-28.812,29.000,-4.875,-0.068,-0.536,-1.462
down,4,900,-15.688,43.625,-12.875,-0.097,-0.518,-1.565
down,4,920,-21.375,51.563,-37.938,0.027,-0.594,-1.709
down,4,940,-62.063,53.125,-24.437,0.263,-0.619,-1.861
down,4,960,-101.438,31.687,8.438,0.361,-0.500,-1.818
down,4,980,-108.563,28.125,16.437,0.340,-0.409,-1.728
down,4,1000,-87.563,23.312,16.375,0.427,-0.396,-1.648
down,4,1020,-79.750,-8.000,38.250,0.338,-0.511,-1.408
down,4,1040,-112.250,-17.375,43.000,0.034,-0.423,-1.044
down,4,1060,-173.875,-5.187,21.437,0.060,-0.193,-0.943
down,4,1080,-133.000,25.375,27.562,0.075,-0.020,-0.891
down,4,1100,-106.125,47.563,23.187,0.044,0.141,-0.853
down,4,1120,-81.000,48.063,-3.938,0.142,0.207,-0.858
down,4,1140,-163.812,-4.062,-24.500,0.211,-0.352,-0.999
down,4,1160,-133.687,-17.562,-0.062,-0.065,-0.132,-0.886
down,4,1180,-119.813,26.312,-9.938,-0.104,-0.012,-0.808
down,4,1200,-106.000,56.563,-32.875,0.068,0.093,-0.895
down,4,1220,-100.875,44.750,-28.250,0.202,0.096,-0.824
down,4,1240,-139.437,11.250,-8.188,0.227,-0.203,-0.884
down,4,1260,-115.375,9.188,5.937,0.076,0.132,-0.709
down,4,1280,-90.875,25.000,22.000,0.138,0.229,-0.787
down,4,1300,-53.000,34.125,48.063,0.154,0.228,-0.829
down,4,1320,-30.125,41.500,37.438,0.011,0.167,-0.856
down,4,1340,-21.437,43.500,-19.187,-0.103,0.163,-0.702
down,4,1360,-39.000,50.500,-57.875,0.066,0.115,-0.688
down,4,1380,-57.938,44.750,-65.563,0.253,0.102,-0.685
down,4,1400,-54.750,26.062,-39.938,0.288,0.115,-0.701
down,4,1420,-36.813,26.000,-26.625,0.215,0.182,-0.583
down,4,1440,-34.188,30.250,-27.937,0.238,0.197,-0.500
down,4,1460,-16.812,30.250,-30.562,0.269,0.276,-0.401
down,4,1480,-12.125,29.125,-29.312,0.295,0.356,-0.397
down,4,1500,-12.750,20.812,-19.625,0.332,0.345,-0.466
down,4,1520,-2.000,10.188,-7.562,0.235,0.356,-0.471
down,4,1540,0.000,9.625,-11.313,0.132,0.378,-0.443
down,4,1560,7.625,16.812,-9.375,0.151,0.389,-0.527
down,4,1580,21.562,24.625,-5.875,0.185,0.429,-0.602
down,4,1600,21.000,19.375,-12.625,0.214,0.396,-0.675
down,4,1620,19.062,7.937,-10.625,0.244,0.366,-0.733
down,4,1640,18.750,3.188,-1.625,0.327,0.376,-0.834
down,4,1660,29.125,1.687,8.438,0.327,0.405,-0.878
down,4,1680,31.750,-1.000,11.000,0.298,0.388,-0.916
down,4,1700,32.563,0.125,6.750,0.334,0.352,-0.962
down,4,1720,24.625,-2.563,-5.000,0.391,0.275,-1.037
down,4,1740,-4.687,-16.375,-13.250,0.353,0.260,-1.019
down,4,1760,-17.000,-23.250,-3.438,0.320,0.301,-1.018
down,4,1780,-6.187,-17.875,9.688,0.313,0.409,-1.005
down,4,1800,13.125,-6.500,11.438,0.312,0.512,-0.998
down,4,1820,16.500,-3.938,3.813,0.292,0.429,-1.021
down,4,1840,16.812,-1.875,0.187,0.295,0.344,-0.999
down,4,1860,11.688,3.875,0.437,0.287,0.306,-0.973
down,4,1880,5.125,2.125,2.250,0.300,0.324,-0.966
down,4,1900,1.062,-2.250,2.500,0.294,0.346,-0.965
down,4,1920,-0.937,0.687,2.313,0.276,0.332,-0.956
down,4,1940,-0.250,5.187,1.187,0.286,0.337,-0.943
down,4,1960,-2.750,6.000,-1.625,0.308,0.334,-0.927
down,4,1980,-2.063,4.125,-0.250,0.316,0.349,-0.922
down,5,1,-5.437,6.312,0.437,0.320,0.173,-0.916
down,5,20,-2.250,3.563,-1.500,0.322,0.171,-0.894
down,5,40,2.000,-0.562,-3.125,0.310,0.156,-0.851
down,5,60,3.750,-8.063,-0.187,0.284,0.094,-0.804
down,5,80,2.375,-10.000,6.125,0.229,0.021,-0.751
down,5,100,9.625,-4.250,16.187,0.185,-0.009,-0.687
down,5,120,9.000,0.250,25.500,0.183,-0.047,-0.607
down,5,140,-0.562,8.063,25.875,0.217,0.009,-0.528
down,5,160,-7.062,14.563,23.812,0.309,0.052,-0.522
down,5,180,5.812,10.313,26.875,0.348,0.132,-0.477
down,5,200,13.250,-10.750,31.312,0.331,0.052,-0.446
down,5,220,21.437,-31.000,43.750,0.196,-0.040,-0.427
down,5,240,21.000,-42.750,65.500,-0.010,-0.122,-0.378
down,5,260,11.375,-35.938,77.813,-0.077,-0.180,-0.446
down,5,280,15.563,-19.125,68.813,-0.046,-0.052,-0.502
down,5,300,14.813,-12.688,49.188,0.036,-0.056,-0.507
