gesture,rep,t_ms,gx,gy,gz
up,8,81,7.812,-11.188,-4.687
up,8,91,8.688,-15.000,-4.062
up,8,101,6.062,-18.375,-3.875
up,8,111,0.562,-21.312,-4.812
up,8,121,-1.875,-24.187,-6.875
up,8,131,2.750,-28.812,-9.188
up,8,141,17.500,-37.500,-10.188
up,8,151,27.687,-47.375,-9.250
up,8,161,33.938,-58.250,-8.563
up,8,171,44.000,-68.188,-9.875
up,8,181,52.250,-68.688,-12.563
up,8,191,53.938,-55.750,-17.000
up,8,201,48.625,-38.750,-21.750
up,8,211,44.563,-22.625,-27.187
up,8,221,48.813,-5.937,-33.188
up,8,231,55.188,8.063,-36.188
up,8,241,54.813,23.187,-39.000
up,8,251,44.250,39.063,-45.438
up,8,261,40.250,48.500,-53.063
up,8,271,50.375,56.125,-60.875
up,8,281,76.750,60.625,-67.563
up,8,291,97.250,58.125,-69.750
up,8,301,115.250,53.438,-68.500
up,8,311,133.562,60.188,-63.688
up,8,321,134.250,81.813,-56.375
up,8,331,112.000,116.125,-48.875
up,8,341,91.313,137.437,-46.938
up,8,351,82.500,150.875,-47.875
up,8,361,89.938,159.000,-47.313
up,8,371,102.188,163.125,-42.500
up,8,381,112.188,170.062,-34.250
up,8,391,120.688,182.562,-20.062
up,8,401,129.750,190.687,-6.937
up,8,411,136.812,193.875,2.625
up,8,421,121.563,194.812,-0.812
up,8,431,84.875,199.187,-16.812
up,8,441,28.000,208.937,-42.188
up,8,451,-12.000,213.937,-58.500
up,8,461,-41.563,212.250,-68.688
up,8,471,-61.313,199.062,-74.188
up,8,481,-65.250,179.937,-72.688
up,8,491,-61.000,157.187,-65.500
up,8,501,-46.438,129.687,-51.625
up,8,511,-28.125,108.375,-40.563
up,8,521,-5.562,84.813,-34.563
up,8,531,12.063,51.438,-39.250
up,8,541,7.312,26.812,-49.625
up,8,551,-5.687,3.750,-60.125
up,8,561,-12.500,-9.375,-62.000
up,8,571,-8.250,-21.312,-60.563
up,8,581,-3.000,-37.375,-57.813
up,8,591,0.312,-51.250,-53.688
up,8,601,6.875,-66.063,-47.250
up,8,611,17.625,-87.688,-39.188
up,8,621,27.437,-105.438,-35.375
up,8,631,41.438,-114.625,-32.813
up,8,641,56.188,-113.000,-23.687
up,8,651,52.500,-110.000,-10.438
up,8,661,36.000,-108.875,4.000
up,8,671,14.938,-105.688,19.375
up,8,681,1.937,-98.563,29.500
up,8,691,-19.500,-85.813,42.063
up,8,701,-41.250,-74.688,53.000
up,8,711,-59.500,-63.813,63.375
up,8,721,-71.500,-51.813,68.813
up,8,731,-71.500,-44.188,63.313
up,8,741,-60.875,-39.438,51.375
up,8,751,-32.813,-39.813,37.313
up,8,761,-7.187,-46.688,33.563
up,8,771,11.063,-57.625,36.813
up,8,781,17.062,-69.375,45.063
up,8,791,8.813,-73.500,51.563
up,8,801,-12.688,-74.250,58.375
up,8,811,-30.187,-74.563,62.750
up,8,821,-41.063,-74.625,63.875
up,8,831,-42.938,-72.125,63.250
up,8,841,-42.938,-76.500,68.813
up,8,851,-48.625,-88.375,76.188
up,8,861,-60.438,-99.438,77.125
up,8,871,-66.500,-100.000,74.188
up,8,881,-66.750,-96.688,72.500
up,8,891,-61.438,-92.438,67.813
up,8,901,-53.125,-87.688,62.875
up,8,911,-42.125,-87.375,55.313
up,8,921,-28.812,-104.375,42.625
up,8,931,-16.000,-120.000,32.813
up,8,941,-3.688,-109.125,37.875
up,8,951,-13.938,-76.750,47.313
up,8,961,-44.688,-45.125,48.250
up,8,971,-80.313,-25.000,34.563
up,8,981,-83.625,-19.375,21.312
up,8,991,-70.500,-14.063,14.313
up,9,1,-1.562,-0.750,2.500
up,9,10,-3.188,-0.375,2.500
up,9,21,-3.938,0.375,2.063
up,9,31,-3.188,0.875,1.750
up,9,41,-2.313,0.812,1.562
up,9,51,-1.000,0.500,1.187
up,9,61,-0.812,0.500,1.000
up,9,71,-2.188,0.500,1.000
up,9,81,-3.938,0.250,1.125
up,9,91,-3.438,0.187,1.187
up,9,101,-1.687,0.250,0.937
up,9,111,-0.375,0.312,-0.375
up,9,121,-0.937,0.187,-1.875
up,9,131,-1.812,-0.250,-3.000
up,9,141,-0.687,-2.000,-3.500
up,9,151,2.313,-5.812,-4.062
up,9,161,5.687,-10.375,-5.937
up,9,171,8.188,-13.938,-8.000
up,9,181,9.375,-17.375,-10.625
up,9,191,11.813,-25.187,-14.125
up,9,201,16.812,-32.563,-15.188
up,9,211,26.562,-39.125,-13.813
up,9,221,38.000,-43.688,-11.438
up,9,231,40.563,-43.000,-12.750
up,9,241,39.250,-38.000,-16.625
up,9,251,35.938,-25.750,-18.625
up,9,261,34.063,-12.813,-17.125
up,9,271,34.813,-0.250,-15.875
up,9,281,37.750,12.875,-16.687
up,9,291,36.563,23.000,-22.000
up,9,301,31.750,35.375,-37.000
up,9,311,34.500,42.750,-51.938
up,9,321,49.688,45.125,-65.625
up,9,331,83.125,40.813,-80.313
up,9,341,115.438,33.688,-89.688
up,9,351,146.250,27.250,-92.563
up,9,361,173.312,28.437,-83.938
up,9,371,184.437,40.500,-71.750
up,9,381,183.812,62.125,-60.750
up,9,391,148.250,102.063,-58.625
up,9,401,99.875,140.437,-65.625
up,9,411,67.313,174.687,-71.125
up,9,421,70.500,196.875,-69.563
up,9,431,93.875,195.250,-67.688
up,9,441,125.813,176.125,-69.750
up,9,451,143.375,154.375,-74.438
up,9,461,147.187,133.000,-78.375
up,9,471,124.750,112.563,-76.375
up,9,481,86.563,100.875,-69.125
up,9,491,41.875,91.813,-59.500
up,9,501,-6.937,81.625,-47.875
up,9,511,-36.938,71.125,-40.375
up,9,521,-58.875,60.188,-33.688
up,9,531,-73.625,50.875,-25.125
up,9,541,-77.000,44.813,-19.062
up,9,551,-74.500,36.250,-15.063
up,9,561,-68.938,31.000,-15.688
up,9,571,-61.938,25.312,-18.562
up,9,581,-54.875,13.188,-22.125
up,9,591,-51.313,2.000,-24.625
up,9,601,-47.750,-6.687,-26.812
up,9,611,-41.188,-13.813,-27.312
up,9,621,-34.000,-19.375,-24.687
up,9,631,-25.812,-26.687,-19.812
up,9,641,-15.813,-38.000,-13.125
up,9,651,-8.875,-47.500,-9.250
up,9,661,-4.062,-54.500,-6.250
up,9,671,-1.750,-57.375,-4.000
up,9,681,0.437,-57.250,-0.687
up,9,691,6.312,-57.313,5.562
up,9,701,11.188,-56.500,12.063
up,9,711,12.563,-53.125,18.937
up,9,721,8.000,-44.625,26.812
up,9,731,2.250,-35.125,32.938
up,9,741,-5.500,-23.875,38.500
up,9,751,-18.375,-9.375,43.375
up,9,761,-27.937,0.875,45.750
up,9,771,-36.188,9.063,46.250
up,9,781,-46.188,14.063,44.000
up,9,791,-49.375,10.250,40.625
up,9,801,-38.813,-6.000,38.063
up,9,811,-21.187,-23.687,40.000
up,9,821,-3.563,-39.188,45.188
up,9,831,7.250,-48.813,52.313
up,9,841,1.687,-48.188,55.688
up,9,851,-14.938,-43.375,56.688
up,9,861,-37.813,-35.688,54.125
up,9,871,-50.750,-34.188,49.375
up,9,881,-58.125,-41.500,45.438
up,9,891,-58.563,-56.938,44.500
up,9,901,-51.063,-64.313,46.500
up,9,911,-39.063,-63.438,51.125
up,9,921,-26.812,-54.625,54.813
up,9,931,-27.062,-45.625,56.813
up,9,941,-42.813,-35.000,53.688
up,9,951,-57.750,-30.562,47.313
up,9,961,-65.438,-43.063,39.625
up,9,971,-60.813,-79.875,30.312
up,9,981,-49.000,-100.000,24.875
up,9,991,-40.750,-98.250,22.312
up,10,0,17.937,2.000,4.000
up,10,10,15.563,3.313,3.000
up,10,21,13.688,3.875,1.062
up,10,31,4.937,4.812,1.000
up,10,41,-7.562,5.687,2.375
up,10,51,-19.187,5.500,4.187
up,10,61,-27.750,5.437,7.250
up,10,71,-29.500,8.438,11.250
up,10,81,-26.500,15.688,16.625
up,10,91,-18.000,27.625,23.437
up,10,101,-6.000,38.250,30.312
up,10,111,17.062,48.438,43.625
up,10,121,55.750,58.563,56.500
up,10,131,79.250,63.813,66.313
up,10,141,85.500,61.563,66.750
up,10,151,75.000,46.063,57.125
up,10,161,55.875,16.437,43.625
up,10,171,26.187,-27.812,30.187
up,10,181,8.938,-57.688,26.062
up,10,191,1.000,-78.188,27.937
up,10,201,-7.750,-89.500,34.125
up,10,211,-16.875,-93.313,37.500
up,10,221,-19.375,-99.813,37.875
up,10,231,-0.250,-116.188,37.625
up,10,241,31.000,-132.187,39.625
up,10,251,67.063,-144.375,42.938
up,10,261,79.188,-144.437,44.000
up,10,271,79.125,-139.562,45.125
up,10,281,72.625,-133.937,48.938
up,10,291,62.750,-128.562,51.375
up,10,301,49.500,-119.875,50.688
up,10,311,32.375,-107.938,45.625
up,10,321,20.500,-100.938,38.813
up,10,331,11.188,-93.438,29.437
up,10,341,-0.125,-77.938,14.313
up,10,351,-10.125,-61.813,2.563
up,10,361,-17.062,-44.188,-3.000
up,10,371,-20.125,-35.938,2.688
up,10,381,-22.937,-33.125,14.875
up,10,391,-25.250,-34.375,31.750
up,10,401,-22.937,-36.313,41.500
up,10,411,-17.187,-37.813,46.250
up,10,421,-8.188,-38.250,44.938
up,10,431,-2.250,-35.500,41.063
up,10,441,3.813,-26.500,37.188
up,10,451,14.000,-6.187,31.625
up,10,461,21.062,11.500,26.687
up,10,471,22.187,25.750,24.062
up,10,481,15.563,38.500,25.562
up,10,491,11.063,44.813,26.937
up,10,501,13.875,47.063,23.812
up,10,511,21.125,46.125,17.312
up,10,521,27.062,46.063,9.625
up,10,531,29.000,50.313,4.312
up,10,541,29.937,56.688,4.375
up,10,551,35.188,63.250,3.625
up,10,561,46.563,68.875,-5.250
up,10,571,51.000,70.250,-18.937
up,10,581,45.938,68.500,-34.938
up,10,591,30.187,64.500,-52.250
up,10,601,17.437,63.375,-61.250
up,10,611,10.375,64.438,-65.500
up,10,621,13.000,64.375,-63.688
up,10,631,20.125,60.688,-59.938
up,10,641,24.687,49.563,-57.438
up,10,651,18.812,37.813,-60.000
up,10,661,2.313,29.250,-66.438
up,10,671,-21.625,29.812,-73.313
up,10,681,-26.875,35.500,-74.875
up,10,691,-18.375,41.125,-73.188
up,10,701,-5.437,53.438,-66.063
up,10,711,-3.063,67.813,-58.438
up,10,721,-6.187,90.375,-50.625
up,10,731,-12.875,123.563,-45.000
up,10,741,-14.500,130.312,-44.313
up,10,751,-6.937,110.438,-45.063
up,10,761,-5.250,100.125,-43.063
up,10,771,-23.812,115.438,-39.500
up,10,781,-77.188,124.875,-44.750
up,10,791,-117.750,81.438,-54.500
up,10,801,-131.937,6.625,-59.500
up,10,811,-123.250,-21.062,-53.750
up,10,821,-127.250,25.625,-44.625
up,10,831,-138.125,75.188,-36.250
up,10,841,-125.000,86.375,-29.687
up,10,851,-93.625,62.313,-25.937
up,10,861,-61.438,30.250,-22.437
up,10,871,-37.875,16.062,-24.375
up,10,881,-36.500,7.312,-32.813
up,10,891,-44.500,-1.750,-46.375
up,10,901,-46.188,-4.625,-50.750
up,10,911,-38.813,-7.375,-45.063
up,10,921,-18.125,-17.562,-27.500
up,10,931,3.438,-24.437,-11.813
up,10,941,24.875,-20.750,-2.500
up,10,951,42.500,-8.625,-1.187
up,10,961,47.250,1.000,-2.750
up,10,971,47.313,11.813,-1.125
up,10,981,45.500,25.875,6.562
up,10,991,42.313,32.000,10.938
up,11,1,-0.312,2.438,-2.188
up,11,11,1.125,1.750,-1.312
up,11,21,2.125,1.312,-0.875
up,11,31,1.687,1.437,-1.375
up,11,41,0.437,1.437,-2.000
up,11,51,-2.375,1.375,-2.688
up,11,61,-4.062,1.625,-3.188
up,11,71,-3.375,2.188,-3.563
up,11,81,-2.375,2.938,-3.000
up,11,91,-2.188,3.688,-1.125
up,11,101,-0.187,4.875,3.313
up,11,111,5.437,7.000,7.125
up,11,121,17.375,11.750,9.938
up,11,131,38.875,21.812,14.188
up,11,141,56.625,31.875,20.875
up,11,151,72.438,39.438,30.937
up,11,161,85.500,39.125,44.375
up,11,171,88.125,33.063,52.438
up,11,181,83.500,26.375,58.313
up,11,191,68.938,19.125,61.000
up,11,201,53.188,12.063,64.125
up,11,211,39.000,0.562,69.938
up,11,221,36.313,-8.250,73.750
up,11,231,38.625,-13.625,75.563
up,11,241,43.000,-14.875,77.688
up,11,251,42.000,-13.875,79.500
up,11,261,33.375,-12.563,79.688
up,11,271,20.125,-9.750,77.125
up,11,281,18.875,-8.188,73.875
up,11,291,27.187,-9.563,72.813
up,11,301,39.438,-16.562,73.938
up,11,311,44.625,-27.312,72.688
up,11,321,47.500,-46.188,66.938
up,11,331,45.688,-61.938,60.125
up,11,341,38.438,-77.688,51.375
up,11,351,21.687,-98.563,36.375
up,11,361,4.312,-112.438,21.125
up,11,371,-13.750,-119.250,4.625
up,11,381,-33.375,-116.000,-12.125
up,11,391,-41.375,-107.313,-17.437
up,11,401,-39.875,-98.500,-13.438
up,11,411,-25.312,-90.500,0.750
up,11,421,-8.500,-88.063,13.125
up,11,431,4.187,-91.750,21.625
up,11,441,6.562,-100.188,19.625
up,11,451,-0.437,-101.938,11.250
up,11,461,-17.062,-96.313,-2.875
up,11,471,-32.625,-90.188,-12.250
up,11,481,-41.750,-83.375,-17.562
up,11,491,-38.938,-70.125,-18.062
up,11,501,-28.250,-52.813,-12.625
up,11,511,-12.688,-32.500,-2.688
up,11,521,8.438,-14.313,9.875
up,11,531,22.250,-7.875,15.375
up,11,541,29.687,-2.125,15.500
up,11,551,28.750,10.250,10.813
up,11,561,21.875,20.375,6.187
up,11,571,13.875,25.562,2.188
up,11,581,11.500,24.750,1.750
up,11,591,9.813,23.312,3.875
up,11,601,6.250,23.937,8.063
up,11,611,5.187,26.937,10.000
up,11,621,7.812,31.687,7.812
up,11,631,14.000,37.625,-2.688
up,11,641,17.875,41.125,-16.312
up,11,651,19.000,45.188,-32.000
up,11,661,17.125,52.625,-49.313
up,11,671,13.438,58.063,-57.063
up,11,681,9.625,58.500,-57.438
up,11,691,7.625,47.875,-52.750
up,11,701,6.312,34.563,-47.063
up,11,711,1.250,21.875,-43.500
up,11,721,-3.500,19.062,-45.250
up,11,731,-7.250,24.562,-51.125
up,11,741,-8.125,41.813,-60.375
up,11,751,-3.250,57.500,-62.188
up,11,761,6.562,66.813,-56.000
up,11,771,18.500,65.313,-40.938
up,11,781,16.187,57.000,-31.812
up,11,791,-1.187,54.625,-31.812
up,11,801,-32.938,70.563,-46.375
up,11,811,-49.250,86.938,-62.063
up,11,821,-39.125,98.313,-66.938
up,11,831,-11.938,97.563,-53.688
up,11,841,13.000,88.125,-33.813
up,11,851,19.062,83.438,-16.062
up,11,861,-5.562,82.375,-20.250
up,11,871,-49.875,61.875,-38.000
up,11,881,-91.500,30.625,-59.250
up,11,891,-101.000,28.687,-65.813
up,11,901,-103.063,32.125,-59.688
up,11,911,-92.438,21.187,-38.375
up,11,921,-74.125,29.375,-20.937
up,11,931,-69.188,64.063,-9.375
up,11,941,-84.750,83.500,-7.937
up,11,951,-85.250,83.938,-9.313
up,11,961,-54.375,67.563,-11.625
up,11,971,-24.562,52.688,-15.438
up,11,981,-10.750,39.875,-21.500
up,11,991,-25.312,21.375,-29.875
up,12,1,-1.875,-3.625,-3.063
up,12,10,-3.375,-4.250,-3.000
up,12,21,-6.062,-4.812,-2.750
up,12,31,-8.625,-5.312,-1.875
up,12,41,-8.188,-5.375,-1.062
up,12,51,-6.437,-4.750,0.250
up,12,61,-3.875,-3.625,1.937
up,12,71,0.000,-1.812,4.562
up,12,81,8.688,1.625,9.313
up,12,91,17.125,5.687,13.563
up,12,101,24.437,10.938,18.000
up,12,111,35.813,18.187,24.875
up,12,121,50.375,24.250,30.812
up,12,131,67.250,31.687,34.750
up,12,141,80.313,39.938,37.188
up,12,151,79.438,38.000,38.938
up,12,161,71.438,24.625,41.063
up,12,171,61.625,1.437,43.188
up,12,181,58.625,-13.938,43.063
up,12,191,56.938,-24.937,40.750
up,12,201,53.438,-27.750,38.250
up,12,211,47.875,-28.187,36.688
up,12,221,38.313,-29.187,36.063
up,12,231,28.625,-30.875,36.000
up,12,241,20.062,-32.188,37.750
up,12,251,17.750,-33.250,44.250
up,12,261,18.812,-34.688,47.500
up,12,271,13.563,-36.875,44.313
up,12,281,-4.250,-38.250,35.438
up,12,291,-19.625,-35.875,29.187
up,12,301,-47.188,-28.500,19.625
up,12,311,-45.938,-18.937,7.187
up,12,321,-64.625,-5.250,-5.437
up,12,331,-88.375,12.875,-13.875
up,12,341,-98.313,24.187,-14.375
up,12,351,-98.688,32.625,-8.313
up,12,361,-87.000,38.438,11.313
up,12,371,-71.188,31.687,30.250
up,12,381,-55.563,10.063,46.188
up,12,391,-42.188,-26.187,54.750
up,12,401,-40.313,-46.125,49.813
up,12,411,-47.625,-57.250,37.688
up,12,421,-64.250,-73.625,18.875
up,12,431,-72.188,-92.438,4.375
up,12,441,-65.250,-111.125,-8.813
up,12,451,-47.188,-114.063,-12.500
up,12,461,-26.375,-106.938,-8.063
up,12,471,-8.563,-90.375,9.125
up,12,481,0.687,-78.500,26.187
up,12,491,13.063,-72.375,38.000
up,12,501,31.000,-68.375,40.688
up,12,511,37.313,-61.688,33.938
up,12,521,32.750,-51.500,21.750
up,12,531,19.687,-38.625,4.125
up,12,541,14.375,-29.437,-7.125
up,12,551,17.375,-18.625,-14.375
up,12,561,27.750,-12.500,-14.938
up,12,571,36.938,-11.188,-11.875
up,12,581,46.688,-15.250,-5.437
up,12,591,53.188,-19.062,-2.063
up,12,601,58.750,-19.687,-4.250
up,12,611,64.688,-12.125,-14.688
up,12,621,67.625,0.125,-24.125
up,12,631,66.375,13.375,-29.250
up,12,641,59.000,23.750,-27.062
up,12,651,51.813,24.812,-20.500
up,12,661,44.188,19.687,-13.313
up,12,671,30.937,7.437,-8.500
up,12,681,18.250,-2.500,-10.375
up,12,691,7.250,-8.375,-20.187
up,12,701,5.125,-5.187,-32.125
up,12,711,6.500,5.687,-42.375
up,12,721,9.188,26.062,-46.750
up,12,731,10.250,39.500,-43.688
up,12,741,9.063,46.500,-35.438
up,12,751,3.625,48.875,-21.750
up,12,761,-4.500,48.750,-12.375
up,12,771,-15.750,49.375,-6.500
up,12,781,-33.938,53.438,-7.187
up,12,791,-49.500,60.563,-15.125
up,12,801,-61.063,75.375,-26.125
up,12,811,-60.313,87.813,-27.687
up,12,821,-45.313,94.938,-20.062
up,12,831,-14.375,88.313,-4.000
up,12,841,7.625,78.563,6.937
up,12,851,14.438,80.438,13.063
up,12,861,-1.375,109.000,13.688
up,12,871,-27.500,112.063,-5.250
up,12,881,-51.500,61.000,-35.563
up,12,891,-51.063,-22.812,-59.313
up,12,901,-35.313,-48.188,-58.625
up,12,911,-28.812,-32.625,-47.125
up,12,921,-30.625,5.062,-29.125
up,12,931,-25.687,30.875,-19.750
up,12,941,-15.500,57.000,-17.437
up,12,951,-13.938,70.750,-20.687
up,12,961,-16.062,74.938,-25.812
up,12,971,-11.375,74.688,-32.125
up,12,981,-4.062,67.813,-35.938
up,12,991,-5.375,39.750,-41.875
up,13,0,9.500,2.125,-1.625
up,13,10,6.125,1.062,-2.875
up,13,21,1.187,-1.312,-4.062
up,13,31,-0.062,-2.375,-3.750
up,13,41,2.063,-2.000,-2.000
up,13,51,9.063,-0.562,2.063
up,13,61,16.000,0.312,5.250
up,13,71,20.750,1.187,7.187
up,13,81,20.125,2.500,7.562
up,13,91,18.500,3.125,9.500
up,13,101,22.937,1.000,17.125
up,13,111,34.938,-2.750,26.500
up,13,121,49.125,-6.562,35.375
up,13,131,58.938,-11.875,43.375
up,13,141,60.688,-18.312,48.250
up,13,151,62.813,-25.937,52.500
up,13,161,70.688,-32.688,55.750
up,13,171,76.438,-33.938,56.188
up,13,181,75.750,-30.937,58.125
up,13,191,71.813,-28.187,65.500
up,13,201,72.813,-31.312,76.500
up,13,211,70.125,-50.750,87.250
up,13,221,62.375,-73.125,91.250
up,13,231,54.188,-91.000,93.750
up,13,241,48.938,-98.688,96.875
up,13,251,47.625,-94.625,97.625
up,13,261,45.688,-86.938,96.188
up,13,271,42.125,-78.688,94.375
up,13,281,40.250,-74.250,94.313
up,13,291,39.375,-72.563,93.938
up,13,301,35.625,-77.188,92.438
up,13,311,29.187,-85.000,91.375
up,13,321,18.625,-94.375,88.063
up,13,331,5.875,-99.688,79.875
up,13,341,-12.000,-100.938,64.500
up,13,351,-42.313,-93.563,38.313
up,13,361,-64.500,-84.125,18.750
up,13,371,-73.875,-72.000,5.937
up,13,381,-65.563,-53.500,5.875
up,13,391,-47.125,-43.688,19.187
up,13,401,-20.500,-48.813,35.563
up,13,411,15.063,-73.938,46.375
up,13,421,31.750,-89.375,44.188
up,13,431,31.500,-84.313,33.875
up,13,441,18.187,-67.375,24.937
up,13,451,8.813,-50.313,16.562
up,13,461,3.375,-34.063,6.187
up,13,471,5.750,-23.375,0.562
up,13,481,14.438,-13.063,-0.562
up,13,491,29.062,-1.625,2.438
up,13,501,37.063,4.687,4.625
up,13,511,38.500,8.938,4.812
up,13,521,35.313,13.313,1.625
up,13,531,33.563,18.687,-4.375
up,13,541,33.188,27.375,-13.438
up,13,551,32.188,41.625,-25.562
up,13,561,30.187,48.313,-31.062
up,13,571,27.187,50.000,-30.750
up,13,581,22.750,52.438,-26.437
up,13,591,16.562,52.938,-21.250
up,13,601,10.000,50.750,-20.500
up,13,611,5.437,54.000,-28.187
up,13,621,3.250,65.875,-40.750
up,13,631,8.875,86.438,-52.750
up,13,641,20.375,95.938,-50.813
up,13,651,33.250,91.500,-38.250
up,13,661,37.188,69.500,-21.312
up,13,671,22.750,48.750,-18.562
up,13,681,-8.563,30.125,-31.937
up,13,691,-30.562,26.750,-48.813
up,13,701,-41.188,36.563,-62.125
up,13,711,-33.750,59.750,-64.000
up,13,721,-16.500,76.938,-54.063
up,13,731,2.563,85.438,-41.938
up,13,741,15.500,88.063,-33.563
up,13,751,4.375,86.313,-38.313
up,13,761,-24.187,78.563,-52.313
up,13,771,-54.563,68.938,-70.688
up,13,781,-57.813,73.375,-75.188
up,13,791,-46.375,86.813,-66.250
up,13,801,-28.750,104.188,-55.438
up,13,811,-24.875,107.688,-50.563
up,13,821,-44.250,80.125,-58.313
up,13,831,-70.938,43.375,-66.875
up,13,841,-95.438,18.125,-67.313
up,13,851,-117.188,16.812,-54.000
up,13,861,-123.000,33.188,-42.250
up,13,871,-116.125,55.938,-37.938
up,13,881,-96.563,85.250,-38.188
up,13,891,-77.438,79.313,-33.563
up,13,901,-58.188,48.125,-27.937
up,13,911,-53.875,19.375,-28.125
up,13,921,-68.063,15.250,-31.375
up,13,931,-76.375,15.688,-33.813
up,13,941,-72.500,12.000,-35.438
up,13,951,-74.375,5.250,-38.938
up,13,961,-86.500,-3.875,-43.625
up,13,971,-90.813,-10.375,-42.500
up,13,981,-81.500,-16.437,-36.063
up,13,991,-52.875,-21.187,-27.125
up,14,1,-13.938,-1.125,-2.313
up,14,11,-11.875,1.562,-3.313
up,14,21,-10.813,3.375,-4.937
up,14,31,-10.000,4.812,-7.250
up,14,41,-6.875,7.000,-9.438
up,14,51,0.437,9.438,-9.625
up,14,61,10.438,12.375,-8.875
up,14,71,20.500,15.688,-8.063
up,14,81,25.312,17.500,-6.937
up,14,91,28.500,18.875,-4.187
up,14,101,29.937,17.500,0.750
up,14,111,27.625,12.000,4.000
up,14,121,23.750,2.375,8.063
up,14,131,25.625,-3.438,14.375
up,14,141,35.250,-5.875,23.812
up,14,151,52.938,-6.000,36.188
up,14,161,62.813,-6.187,44.438
up,14,171,66.188,-7.375,51.875
up,14,181,65.250,-10.625,59.938
up,14,191,64.125,-12.438,63.625
up,14,201,63.938,-10.000,64.188
up,14,211,59.438,-1.437,63.063
up,14,221,48.438,3.250,62.500
up,14,231,36.625,1.875,62.688
up,14,241,36.750,-2.250,64.688
up,14,251,53.000,-3.625,69.750
up,14,261,71.750,-15.063,77.500
up,14,271,74.438,-39.313,81.125
up,14,281,73.188,-67.188,80.750
up,14,291,72.438,-84.938,75.938
up,14,301,70.063,-79.938,69.438
up,14,311,60.188,-63.375,60.813
up,14,321,34.063,-35.625,48.750
up,14,331,9.750,-11.625,42.313
up,14,341,-3.875,8.813,42.313
up,14,351,1.062,6.750,46.625
up,14,361,17.687,-26.250,51.000
up,14,371,41.250,-81.375,58.125
up,14,381,46.000,-112.375,62.375
up,14,391,31.937,-125.188,61.063
up,14,401,0.687,-126.250,52.000
up,14,411,-19.937,-121.375,41.125
up,14,421,-33.125,-109.938,28.062
up,14,431,-47.938,-87.813,12.500
up,14,441,-59.563,-70.563,4.500
up,14,451,-61.875,-59.938,0.812
up,14,461,-41.750,-58.563,-0.812
up,14,471,-14.938,-63.250,-0.062
up,14,481,5.500,-67.438,4.687
up,14,491,13.563,-66.875,10.063
up,14,501,12.250,-61.563,14.250
up,14,511,7.625,-52.875,15.625
up,14,521,1.750,-47.188,12.250
up,14,531,-5.937,-42.563,4.875
up,14,541,-12.438,-35.875,-4.437
up,14,551,-9.125,-27.937,-7.812
up,14,561,2.188,-17.812,-7.187
up,14,571,18.125,-3.688,-3.063
up,14,581,26.000,6.437,0.875
up,14,591,28.562,12.438,4.562
up,14,601,27.500,12.063,7.687
up,14,611,26.312,8.250,7.250
up,14,621,23.875,8.500,1.687
up,14,631,22.125,15.188,-4.937
up,14,641,23.062,24.000,-10.625
up,14,651,25.375,32.250,-15.313
up,14,661,24.812,36.000,-17.937
up,14,671,23.250,38.188,-20.375
up,14,681,23.375,37.188,-22.812
up,14,691,24.062,33.125,-24.437
up,14,701,22.062,28.625,-27.312
up,14,711,15.313,29.000,-34.750
up,14,721,10.500,37.188,-40.625
up,14,731,10.063,48.625,-40.875
up,14,741,17.437,58.375,-34.750
up,14,751,25.750,58.250,-27.062
up,14,761,29.625,49.563,-23.000
up,14,771,20.812,42.563,-27.062
up,14,781,3.813,45.875,-32.188
up,14,791,-9.438,65.688,-29.250
up,14,801,-1.312,78.313,-18.687
up,14,811,13.375,77.438,-9.125
up,14,821,15.500,66.625,-9.063
up,14,831,3.625,61.750,-17.937
up,14,841,-9.188,63.125,-28.250
up,14,851,-20.000,67.000,-36.938
up,14,861,-31.437,65.125,-41.063
up,14,871,-47.688,63.188,-43.688
up,14,881,-57.625,74.000,-45.125
up,14,891,-65.938,81.500,-51.688
up,14,901,-66.375,73.063,-61.063
up,14,911,-55.250,56.750,-59.563
up,14,921,-43.875,39.938,-50.875
up,14,931,-44.938,25.937,-44.563
up,14,941,-57.750,25.187,-47.875
up,14,951,-70.125,37.125,-52.000
up,14,961,-70.875,65.063,-49.875
up,14,971,-60.250,82.125,-44.625
up,14,981,-51.875,55.125,-41.438
up,14,991,-59.375,19.500,-43.188
up,15,1,-6.187,8.000,4.437
up,15,11,-2.938,8.563,6.062
up,15,21,1.500,9.438,7.687
up,15,31,5.187,12.438,9.063
up,15,41,7.687,20.000,10.563
up,15,51,10.188,27.312,12.688
up,15,61,16.750,33.813,17.312
up,15,71,28.250,38.563,25.562
up,15,81,36.313,35.563,31.937
up,15,91,45.438,26.187,36.750
up,15,101,61.750,15.250,41.313
up,15,111,74.063,13.313,46.000
up,15,121,82.563,14.750,51.313
up,15,131,92.125,11.375,55.125
up,15,141,97.813,0.750,54.063
up,15,151,95.750,-14.188,53.313
up,15,161,77.375,-16.625,61.250
up,15,171,55.438,-10.563,76.250
up,15,181,29.312,-2.250,88.750
up,15,191,9.125,1.625,83.938
up,15,201,-16.000,4.750,67.063
up,15,211,-54.313,8.625,38.750
up,15,221,-79.875,12.438,16.937
up,15,231,-88.063,18.500,1.500
up,15,241,-62.750,22.562,-2.938
up,15,251,-19.437,7.187,5.312
up,15,261,25.812,-30.875,19.000
