gesture,rep,t_ms,gx,gy,gz
right,8,111,12.875,20.000,-27.687
right,8,121,21.500,31.750,-36.813
right,8,131,24.062,41.188,-46.563
right,8,141,19.312,48.375,-59.625
right,8,151,2.313,47.625,-66.625
right,8,161,-15.813,40.563,-66.875
right,8,171,-36.188,23.187,-56.938
right,8,181,-48.000,5.062,-44.750
right,8,191,-55.750,-12.563,-31.500
right,8,201,-58.688,-29.000,-12.750
right,8,211,-55.813,-38.000,6.437
right,8,221,-49.250,-45.188,31.000
right,8,231,-39.250,-49.688,66.438
right,8,241,-35.125,-45.250,92.438
right,8,251,-38.813,-33.250,127.063
right,8,261,-56.125,-16.187,124.063
right,8,271,-75.688,-6.250,131.437
right,8,281,-95.688,-1.000,143.625
right,8,291,-100.500,-6.062,157.437
right,8,301,-94.313,-24.625,175.812
right,8,311,-75.625,-66.188,204.500
right,8,321,-50.563,-99.938,227.000
right,8,331,-15.313,-121.625,242.312
right,8,341,32.375,-129.562,247.125
right,8,351,58.125,-126.438,243.312
right,8,361,62.813,-123.125,243.625
right,8,371,48.438,-125.750,263.687
right,8,381,38.438,-128.250,290.500
right,8,391,37.438,-116.938,324.250
right,8,401,39.875,-96.000,344.125
right,8,411,33.375,-75.313,346.062
right,8,421,6.250,-69.500,315.250
right,8,431,-27.500,-87.938,273.437
right,8,441,-59.063,-119.250,233.562
right,8,451,-77.813,-160.937,198.312
right,8,461,-73.375,-188.937,175.375
right,8,471,-59.938,-205.312,153.812
right,8,481,-44.125,-199.625,137.937
right,8,491,-38.438,-176.875,137.187
right,8,501,-40.063,-148.750,138.250
right,8,511,-51.188,-122.500,127.750
right,8,521,-64.438,-114.438,109.063
right,8,531,-76.313,-113.500,82.813
right,8,541,-74.313,-109.563,65.500
right,8,551,-61.500,-98.313,52.875
right,8,561,-41.125,-80.563,41.625
right,8,571,-29.375,-69.188,32.688
right,8,581,-21.062,-57.688,22.125
right,8,591,-11.000,-36.375,8.313
right,8,601,-4.437,-15.938,-0.500
right,8,611,-1.375,3.750,-7.000
right,8,621,2.375,29.750,-12.625
right,8,631,10.375,54.750,-16.000
right,8,641,21.875,86.500,-23.437
right,8,651,33.688,105.625,-32.188
right,8,661,39.750,118.188,-40.688
right,8,671,45.250,126.875,-50.438
right,8,681,47.500,130.187,-57.938
right,8,691,48.313,132.437,-66.688
right,8,701,49.250,134.687,-83.313
right,8,711,49.938,134.187,-101.000
right,8,721,49.625,130.000,-119.375
right,8,731,48.375,120.063,-139.125
right,8,741,48.000,110.313,-151.625
right,8,751,47.688,100.375,-163.687
right,8,761,46.438,89.125,-169.875
right,8,771,45.938,82.000,-171.750
right,8,781,47.438,77.188,-169.812
right,8,791,50.125,78.563,-167.375
right,8,801,54.438,84.438,-165.062
right,8,811,61.000,92.188,-162.125
right,8,821,65.563,95.375,-159.687
right,8,831,68.500,96.313,-157.812
right,8,841,69.688,96.563,-157.187
right,8,851,69.063,96.625,-157.687
right,8,861,66.750,96.250,-158.062
right,8,871,62.438,95.438,-157.437
right,8,881,59.313,95.313,-155.187
right,8,891,54.125,94.938,-150.437
right,8,901,48.625,96.813,-142.875
right,8,911,42.125,101.688,-134.375
right,8,921,31.812,112.313,-135.312
right,8,931,23.437,118.000,-142.687
right,8,941,13.063,111.813,-148.625
right,8,951,-6.187,86.063,-153.812
right,8,961,-24.812,59.500,-157.875
right,8,971,-45.313,38.250,-158.375
right,8,981,-70.438,27.250,-155.062
right,8,991,-98.063,13.938,-154.375
right,9,1,0.000,2.563,-5.750
right,9,10,-0.125,2.688,-6.062
right,9,21,-0.125,3.750,-7.062
right,9,31,-0.562,4.750,-8.188
right,9,41,-2.375,5.687,-9.875
right,9,51,-4.500,5.625,-11.563
right,9,61,-6.750,4.875,-13.625
right,9,71,-9.063,4.562,-16.062
right,9,81,-10.313,5.750,-17.312
right,9,91,-11.375,9.250,-18.250
right,9,101,-11.625,13.250,-19.187
right,9,111,-10.875,18.125,-20.500
right,9,121,-8.563,24.000,-22.437
right,9,131,-6.875,26.625,-23.500
right,9,141,-6.062,27.250,-23.125
right,9,151,-4.125,27.687,-20.437
right,9,161,0.250,29.812,-16.750
right,9,171,6.562,32.875,-10.875
right,9,181,14.000,36.000,0.500
right,9,191,17.312,37.500,12.000
right,9,201,17.062,37.000,27.000
right,9,211,12.438,33.875,37.250
right,9,221,7.812,29.937,44.563
right,9,231,2.188,26.937,48.688
right,9,241,-4.250,25.125,47.938
right,9,251,-12.250,20.375,46.250
right,9,261,-19.875,8.563,45.250
right,9,271,-22.187,-2.563,45.688
right,9,281,-23.250,-13.063,48.938
right,9,291,-24.750,-26.937,59.188
right,9,301,-25.687,-42.188,72.938
right,9,311,-28.125,-62.563,90.750
right,9,321,-33.563,-93.625,117.125
right,9,331,-37.750,-117.438,139.937
right,9,341,-38.375,-136.375,168.875
right,9,351,-34.750,-144.750,188.562
right,9,361,-31.562,-157.312,199.250
right,9,371,-20.937,-174.875,216.187
right,9,381,0.375,-183.750,244.250
right,9,391,25.187,-195.000,270.750
right,9,401,38.938,-221.250,283.312
right,9,411,38.750,-240.625,280.187
right,9,421,37.813,-246.125,267.750
right,9,431,41.500,-241.375,236.062
right,9,441,46.688,-244.375,201.875
right,9,451,46.438,-264.937,161.125
right,9,461,46.813,-283.500,137.625
right,9,471,55.625,-290.687,120.500
right,9,481,69.125,-280.875,100.750
right,9,491,69.750,-265.562,80.125
right,9,501,53.625,-248.250,55.188
right,9,511,13.125,-222.562,28.625
right,9,521,-18.562,-195.437,22.125
right,9,531,-33.500,-160.375,31.000
right,9,541,-28.750,-107.313,54.750
right,9,551,-19.687,-64.063,75.250
right,9,561,-13.438,-27.187,91.250
right,9,571,-4.562,6.312,99.188
right,9,581,7.562,25.000,92.063
right,9,591,15.938,38.688,66.500
right,9,601,7.375,40.875,40.063
right,9,611,-5.562,39.500,15.875
right,9,621,-5.250,43.563,-5.875
right,9,631,7.937,52.125,-17.250
right,9,641,20.062,60.313,-24.937
right,9,651,27.437,70.125,-29.687
right,9,661,30.875,78.313,-30.437
right,9,671,32.250,83.188,-31.375
right,9,681,24.812,85.313,-38.813
right,9,691,10.063,88.375,-50.438
right,9,701,-9.375,94.563,-66.563
right,9,711,-16.312,99.250,-78.063
right,9,721,-14.438,102.500,-88.750
right,9,731,-6.875,104.063,-101.500
right,9,741,-0.937,104.813,-110.375
right,9,751,3.188,104.938,-117.188
right,9,761,4.500,100.938,-122.750
right,9,771,2.813,94.250,-124.063
right,9,781,0.937,88.875,-122.188
right,9,791,2.063,90.313,-117.750
right,9,801,6.625,96.313,-114.688
right,9,811,12.500,101.438,-112.063
right,9,821,18.875,103.188,-110.000
right,9,831,23.562,101.500,-108.375
right,9,841,28.312,97.500,-109.688
right,9,851,27.937,94.125,-113.563
right,9,861,22.812,92.063,-118.063
right,9,871,11.688,91.750,-122.188
right,9,881,1.437,90.688,-124.625
right,9,891,-8.250,86.063,-127.063
right,9,901,-17.000,76.188,-130.500
right,9,911,-19.500,69.063,-133.812
right,9,921,-17.875,65.750,-135.625
right,9,931,-12.438,68.625,-133.875
right,9,941,-8.250,75.313,-128.437
right,9,951,-9.438,83.438,-118.688
right,9,961,-15.813,87.688,-113.688
right,9,971,-20.062,91.250,-111.938
right,9,981,-15.813,95.500,-111.375
right,9,991,-8.813,96.625,-111.125
right,10,1,-2.813,3.813,1.562
right,10,10,-1.000,5.375,1.437
right,10,21,0.000,7.062,0.687
right,10,31,-0.250,7.375,-0.062
right,10,41,-1.062,6.312,-1.062
right,10,51,-1.625,5.375,-1.875
right,10,61,-2.063,5.500,-2.875
right,10,71,-2.563,6.562,-4.062
right,10,81,-3.250,7.062,-4.437
right,10,91,-4.250,7.187,-4.687
right,10,101,-4.812,8.125,-5.750
right,10,111,-3.813,10.625,-7.500
right,10,121,-1.875,14.313,-9.875
right,10,131,-0.750,17.312,-12.750
right,10,141,-2.875,16.812,-14.375
right,10,151,-7.000,14.875,-16.250
right,10,161,-10.688,15.938,-18.000
right,10,171,-10.625,20.437,-19.687
right,10,181,-9.125,28.500,-20.875
right,10,191,-9.250,35.438,-20.937
right,10,201,-11.750,42.688,-21.250
right,10,211,-18.000,50.375,-22.250
right,10,221,-25.250,50.125,-21.125
right,10,231,-35.375,38.063,-17.625
right,10,241,-49.125,9.875,-11.938
right,10,251,-52.188,-10.875,-4.937
right,10,261,-38.500,-18.437,6.625
right,10,271,8.438,-3.563,26.687
right,10,281,62.063,21.375,43.750
right,10,291,124.750,56.813,63.438
right,10,301,155.750,78.438,79.438
right,10,311,162.500,84.250,99.063
right,10,321,142.687,67.000,127.063
right,10,331,113.750,38.375,147.625
right,10,341,75.813,3.500,166.125
right,10,351,23.437,-36.438,188.625
right,10,361,-8.688,-58.750,210.437
right,10,371,-23.312,-71.125,239.750
right,10,381,-16.250,-72.875,281.187
right,10,391,-2.000,-66.500,307.750
right,10,401,-14.375,-62.813,329.500
right,10,411,-17.250,-73.813,339.562
right,10,421,-39.313,-97.563,341.687
right,10,431,-48.688,-127.188,333.875
right,10,441,-33.125,-139.562,321.062
right,10,451,-14.063,-152.187,302.437
right,10,461,-11.750,-184.312,266.812
right,10,471,-29.062,-222.812,228.625
right,10,481,-51.688,-262.625,191.625
right,10,491,-67.500,-291.875,162.000
right,10,501,-63.500,-286.437,152.937
right,10,511,-51.875,-259.375,151.187
right,10,521,-43.688,-218.750,149.812
right,10,531,-44.938,-196.875,141.812
right,10,541,-46.625,-183.562,116.938
right,10,551,-44.938,-175.000,91.000
right,10,561,-42.125,-159.812,69.500
right,10,571,-38.438,-126.875,57.438
right,10,581,-36.250,-94.875,58.563
right,10,591,-33.750,-64.688,61.500
right,10,601,-29.375,-33.875,57.313
right,10,611,-27.500,-17.187,46.500
right,10,621,-26.875,-7.375,32.063
right,10,631,-23.687,-1.437,11.688
right,10,641,-17.187,1.687,-5.812
right,10,651,-8.938,9.000,-27.625
right,10,661,-3.750,21.375,-37.688
right,10,671,-5.000,42.625,-34.250
right,10,681,-6.250,79.000,-15.563
right,10,691,-4.500,107.625,-0.125
right,10,701,-2.875,127.625,7.687
right,10,711,-3.625,135.437,3.188
right,10,721,-5.312,130.062,-9.063
right,10,731,-6.000,119.875,-24.000
right,10,741,-3.938,107.438,-42.063
right,10,751,-0.937,99.375,-54.813
right,10,761,1.750,91.688,-71.250
right,10,771,2.938,81.063,-87.625
right,10,781,-0.375,72.438,-104.438
right,10,791,-9.875,65.375,-117.563
right,10,801,-16.437,65.563,-119.438
right,10,811,-18.062,70.875,-117.313
right,10,821,-15.188,80.500,-114.375
right,10,831,-13.250,87.375,-113.375
right,10,841,-12.563,92.688,-113.188
right,10,851,-10.938,97.188,-112.563
right,10,861,-7.000,99.000,-110.563
right,10,871,0.062,99.313,-107.563
right,10,881,12.250,98.813,-104.438
right,10,891,22.187,99.188,-103.438
right,10,901,31.250,103.188,-104.000
right,10,911,29.125,104.125,-106.000
right,10,921,20.625,103.000,-109.250
right,10,931,17.625,105.000,-116.250
right,10,941,15.625,101.625,-124.563
right,10,951,5.687,88.375,-134.000
right,10,961,-11.563,66.813,-144.125
right,10,971,-20.125,56.063,-150.062
right,10,981,-22.437,55.000,-153.312
right,10,991,-20.437,62.063,-151.250
right,11,1,2.375,9.313,2.500
right,11,11,2.875,11.563,3.313
right,11,21,2.375,13.375,3.813
right,11,31,1.250,15.000,3.938
right,11,41,0.687,16.187,3.688
right,11,51,1.062,17.687,3.500
right,11,61,3.313,21.000,3.375
right,11,71,5.687,25.250,3.313
right,11,81,7.375,30.250,3.563
right,11,91,7.187,35.563,4.437
right,11,101,5.500,38.063,5.250
right,11,111,3.563,39.063,6.250
right,11,121,2.750,40.313,7.750
right,11,131,4.375,42.750,8.563
right,11,141,6.375,45.375,8.563
right,11,151,4.312,44.000,7.437
right,11,161,-1.250,38.750,6.062
right,11,171,-8.375,29.875,6.812
right,11,181,-12.063,24.000,11.000
right,11,191,-15.875,20.125,16.562
right,11,201,-24.750,15.000,22.500
right,11,211,-34.188,10.375,27.500
right,11,221,-41.125,9.000,34.000
right,11,231,-44.563,12.813,45.250
right,11,241,-47.875,15.313,59.500
right,11,251,-51.563,11.563,85.000
right,11,261,-48.813,4.500,108.438
right,11,271,-38.688,-4.125,132.187
right,11,281,-23.750,-20.062,159.937
right,11,291,-17.937,-41.875,181.312
right,11,301,-17.437,-71.188,203.562
right,11,311,-15.000,-103.125,230.375
right,11,321,-7.687,-114.063,247.062
right,11,331,-1.625,-117.375,257.250
right,11,341,-2.813,-124.750,263.750
right,11,351,-5.250,-134.187,267.625
right,11,361,0.750,-142.875,271.437
right,11,371,29.812,-148.812,273.062
right,11,381,64.750,-148.937,269.562
right,11,391,94.250,-149.000,260.062
right,11,401,86.000,-155.875,249.562
right,11,411,52.063,-171.062,234.750
right,11,421,-1.187,-198.125,211.187
right,11,431,-35.250,-222.062,191.375
right,11,441,-50.250,-239.750,174.000
right,11,451,-37.875,-239.562,160.812
right,11,461,-13.688,-219.312,156.250
right,11,471,2.938,-190.125,149.875
right,11,481,-6.375,-161.562,132.562
right,11,491,-30.312,-152.062,113.438
right,11,501,-51.750,-142.312,90.938
right,11,511,-68.313,-126.563,80.563
right,11,521,-75.438,-102.375,79.750
right,11,531,-71.500,-64.250,85.563
right,11,541,-58.313,-37.688,86.438
right,11,551,-44.063,-23.562,79.250
right,11,561,-32.000,-22.750,59.563
right,11,571,-25.562,-29.562,38.813
right,11,581,-18.625,-37.625,16.312
right,11,591,-6.937,-43.188,-10.063
right,11,601,4.875,-41.125,-27.000
right,11,611,16.375,-32.750,-40.750
right,11,621,22.625,-14.500,-53.063
right,11,631,18.000,5.812,-55.500
right,11,641,8.188,35.875,-47.063
right,11,651,5.625,60.500,-35.875
right,11,661,8.750,82.188,-27.000
right,11,671,14.750,100.500,-23.750
right,11,681,18.937,106.813,-26.625
right,11,691,24.250,107.500,-34.063
right,11,701,33.625,103.500,-50.313
right,11,711,41.188,98.438,-68.625
right,11,721,45.813,92.000,-88.813
right,11,731,44.813,83.313,-109.750
right,11,741,41.813,80.125,-118.188
right,11,751,41.438,82.750,-117.500
right,11,761,46.375,87.188,-111.188
right,11,771,52.000,91.313,-103.438
right,11,781,57.250,94.938,-95.688
right,11,791,59.750,96.938,-93.875
right,11,801,61.125,98.875,-97.375
right,11,811,61.000,102.125,-107.188
right,11,821,59.125,104.438,-116.500
right,11,831,56.313,104.625,-125.000
right,11,841,52.938,101.750,-134.125
right,11,851,50.188,98.625,-138.750
right,11,861,46.250,96.063,-138.937
right,11,871,39.813,93.750,-136.500
right,11,881,32.063,86.813,-139.437
right,11,891,23.062,73.000,-148.437
right,11,901,22.062,67.125,-156.000
right,11,911,19.625,63.500,-161.437
right,11,921,5.062,54.875,-163.000
right,11,931,-9.500,47.813,-162.187
right,11,941,-18.687,46.125,-163.500
right,11,951,-23.500,52.563,-170.437
right,11,961,-27.125,61.313,-177.125
right,11,971,-33.750,69.250,-180.625
right,11,981,-44.875,74.750,-181.125
right,11,991,-54.500,72.625,-181.187
right,12,1,-3.125,9.563,0.625
right,12,11,-3.813,12.125,0.375
right,12,21,-3.625,15.500,-0.187
right,12,31,-2.250,18.375,-0.750
right,12,41,-0.187,21.125,-1.500
right,12,51,3.000,23.875,-2.000
right,12,61,6.937,26.812,-1.937
right,12,71,16.187,34.000,-1.500
right,12,81,28.000,42.438,-2.125
right,12,91,43.063,51.875,-3.875
right,12,101,62.188,62.188,-8.438
right,12,111,71.875,67.438,-13.125
right,12,121,72.500,68.813,-16.687
right,12,131,61.688,64.813,-19.125
right,12,141,47.375,57.563,-19.625
right,12,151,31.750,48.688,-18.312
right,12,161,18.375,40.875,-12.438
right,12,171,20.500,41.688,-4.937
right,12,181,39.125,51.188,1.250
right,12,191,78.250,67.438,2.750
right,12,201,102.688,70.500,5.562
right,12,211,104.625,55.813,15.063
right,12,221,88.563,37.625,28.562
right,12,231,71.875,24.437,48.063
right,12,241,63.313,13.875,77.125
right,12,251,63.250,-2.250,97.313
right,12,261,64.063,-22.687,118.000
right,12,271,59.125,-36.188,152.062
right,12,281,42.688,-34.813,180.187
right,12,291,16.187,-30.187,207.125
right,12,301,-12.375,-28.625,241.437
right,12,311,-16.437,-33.813,268.562
right,12,321,-6.187,-51.500,298.750
right,12,331,-4.375,-70.813,317.562
right,12,341,-11.313,-79.813,329.937
right,12,351,-20.125,-68.563,336.125
right,12,361,-27.437,-60.875,339.687
right,12,371,-34.875,-62.188,346.187
right,12,381,-36.563,-61.563,351.500
right,12,391,-39.875,-65.188,345.062
right,12,401,-40.438,-81.063,323.687
right,12,411,-15.375,-114.813,276.875
right,12,421,14.125,-150.937,231.250
right,12,431,17.562,-193.500,176.937
right,12,441,-25.812,-238.187,143.125
right,12,451,-65.313,-250.000,120.938
right,12,461,-82.188,-232.750,110.188
right,12,471,-68.688,-201.375,110.063
right,12,481,-49.438,-167.500,111.375
right,12,491,-39.938,-139.062,108.625
right,12,501,-41.938,-126.000,98.125
right,12,511,-43.875,-113.688,81.000
right,12,521,-43.125,-96.750,58.750
right,12,531,-43.375,-84.938,44.188
right,12,541,-46.438,-75.000,31.812
right,12,551,-52.313,-61.438,19.500
right,12,561,-57.063,-50.000,13.813
right,12,571,-56.313,-36.313,10.250
right,12,581,-42.438,-22.187,8.375
right,12,591,-18.312,-3.313,6.375
right,12,601,8.125,20.687,-0.125
right,12,611,14.000,34.563,-10.688
right,12,621,5.687,41.375,-24.937
right,12,631,-12.125,42.438,-45.250
right,12,641,-22.187,41.063,-62.750
right,12,651,-26.062,39.375,-81.500
right,12,661,-27.812,36.625,-104.688
right,12,671,-31.000,33.875,-119.188
right,12,681,-35.813,33.000,-129.250
right,12,691,-40.375,37.500,-133.062
right,12,701,-41.938,45.313,-135.437
right,12,711,-43.750,58.188,-136.562
right,12,721,-46.875,70.000,-134.750
right,12,731,-51.250,82.563,-131.187
right,12,741,-56.188,96.750,-128.250
right,12,751,-59.313,103.938,-128.062
right,12,761,-61.125,106.750,-127.688
right,12,771,-59.188,106.875,-124.625
right,12,781,-54.313,107.375,-120.938
right,12,791,-47.375,109.563,-116.813
right,12,801,-36.188,114.688,-112.375
right,12,811,-25.062,119.313,-111.875
right,12,821,-10.938,121.188,-116.938
right,12,831,-5.437,116.813,-123.188
right,12,841,-9.250,107.813,-128.375
right,12,851,-26.875,96.063,-132.250
right,12,861,-46.375,90.875,-133.312
right,12,871,-63.438,91.688,-132.250
right,12,881,-73.250,100.813,-127.563
right,12,891,-71.813,109.875,-121.125
right,12,901,-64.813,116.938,-110.875
right,12,911,-49.063,124.313,-94.438
right,12,921,-29.625,131.812,-82.938
right,12,931,-7.375,138.062,-72.375
right,12,941,14.000,132.562,-66.688
right,12,951,22.000,117.250,-64.250
right,12,961,29.812,97.688,-70.563
right,12,971,38.125,87.563,-83.813
right,12,981,43.063,79.250,-96.625
right,12,991,38.938,65.000,-100.750
right,13,1,1.687,6.375,3.500
right,13,11,1.625,4.187,1.812
right,13,21,1.562,2.500,-0.375
right,13,31,1.812,2.625,-1.812
right,13,41,2.000,3.688,-2.563
right,13,51,2.500,5.250,-2.313
right,13,61,2.875,6.812,-1.625
right,13,71,2.563,7.000,-1.000
right,13,81,1.437,5.687,-0.937
right,13,91,0.062,4.812,-1.437
right,13,101,-1.125,5.875,-2.938
right,13,111,-1.687,7.937,-5.250
right,13,121,-2.438,10.625,-8.813
right,13,131,-4.562,14.000,-15.438
right,13,141,-8.000,15.938,-23.437
right,13,151,-13.063,16.750,-35.000
right,13,161,-22.437,16.750,-54.500
right,13,171,-32.938,16.750,-72.750
right,13,181,-49.063,16.750,-93.938
right,13,191,-60.813,17.562,-105.750
right,13,201,-66.188,21.750,-111.813
right,13,211,-64.938,34.625,-109.313
right,13,221,-64.313,47.125,-99.000
right,13,231,-67.563,53.813,-82.313
right,13,241,-74.563,48.500,-56.375
right,13,251,-78.625,35.500,-34.125
right,13,261,-79.063,19.125,-11.125
right,13,271,-74.938,-3.625,16.125
right,13,281,-69.438,-23.812,32.500
right,13,291,-61.313,-48.563,41.313
right,13,301,-46.938,-64.750,40.938
right,13,311,-33.375,-77.500,39.313
right,13,321,-16.062,-91.813,43.188
right,13,331,-2.688,-100.313,54.313
right,13,341,5.875,-111.250,70.813
right,13,351,4.312,-137.812,93.250
right,13,361,-3.375,-166.062,110.125
right,13,371,-9.563,-192.125,125.875
right,13,381,-10.250,-213.750,144.687
right,13,391,-5.187,-222.125,159.187
right,13,401,6.750,-225.125,171.500
right,13,411,34.125,-224.437,181.625
right,13,421,60.563,-223.062,186.875
right,13,431,83.688,-224.562,197.375
right,13,441,90.375,-227.812,212.625
right,13,451,94.875,-229.937,230.625
right,13,461,110.313,-229.000,252.875
right,13,471,130.125,-225.062,269.187
right,13,481,147.750,-218.625,281.062
right,13,491,152.687,-209.437,282.812
right,13,501,141.500,-199.250,271.812
right,13,511,121.063,-188.812,250.750
right,13,521,87.313,-182.812,213.437
right,13,531,58.188,-183.187,177.875
right,13,541,16.750,-182.687,130.000
right,13,551,11.625,-178.187,91.938
right,13,561,2.688,-170.437,58.188
right,13,571,-5.625,-158.875,30.062
right,13,581,-12.375,-145.437,22.500
right,13,591,-17.375,-124.500,25.750
right,13,601,-22.187,-91.000,38.250
right,13,611,-27.062,-63.750,51.375
right,13,621,-31.312,-37.375,64.313
right,13,631,-30.812,-5.562,75.625
right,13,641,-25.312,17.562,79.188
right,13,651,-17.562,37.438,76.188
right,13,661,-7.000,55.688,65.625
right,13,671,0.187,64.625,49.688
right,13,681,10.188,77.375,29.250
right,13,691,20.750,94.000,11.625
right,13,701,27.687,111.250,-9.500
right,13,711,22.437,122.750,-36.750
right,13,721,8.688,123.688,-54.500
right,13,731,-6.437,123.688,-66.938
right,13,741,-19.437,126.063,-76.313
right,13,751,-22.937,127.875,-81.875
right,13,761,-19.625,129.937,-88.375
right,13,771,-8.938,134.375,-98.688
right,13,781,-0.750,137.375,-106.375
right,13,791,2.875,136.062,-110.750
right,13,801,1.687,131.375,-109.750
right,13,811,3.125,131.000,-108.063
right,13,821,11.875,142.562,-109.250
right,13,831,18.062,155.312,-112.625
right,13,841,19.125,164.562,-116.875
right,13,851,15.813,169.625,-123.250
right,13,861,14.438,172.250,-128.375
right,13,871,15.750,175.750,-132.437
right,13,881,17.937,182.000,-137.125
right,13,891,18.187,190.312,-143.062
right,13,901,15.750,200.625,-153.125
right,13,911,9.000,208.062,-164.687
right,13,921,-0.187,204.250,-177.625
right,13,931,-16.562,188.812,-190.875
right,13,941,-29.000,172.937,-196.625
right,13,951,-36.313,157.250,-197.562
right,13,961,-36.313,140.312,-192.250
right,13,971,-29.687,130.312,-182.250
right,13,981,-18.000,123.500,-167.125
right,13,991,0.875,116.313,-144.437
right,14,1,8.688,10.688,-2.188
right,14,11,12.250,17.125,-4.125
right,14,21,15.375,26.687,-9.750
right,14,31,16.562,33.063,-17.750
right,14,41,15.500,37.688,-28.812
right,14,51,10.688,40.313,-44.438
right,14,61,5.500,39.500,-55.188
right,14,71,0.125,36.750,-62.063
right,14,81,-5.875,33.563,-63.438
right,14,91,-9.563,32.688,-56.625
right,14,101,-11.313,33.313,-41.563
right,14,111,-7.625,35.688,-13.625
right,14,121,1.125,38.688,13.063
right,14,131,17.500,42.063,47.563
right,14,141,30.687,41.688,71.875
right,14,151,40.750,36.750,90.063
right,14,161,50.188,26.562,103.063
right,14,171,59.063,18.062,106.625
right,14,181,70.188,8.563,105.375
right,14,191,85.563,-5.937,97.875
right,14,201,97.750,-19.125,88.188
right,14,211,108.375,-35.813,77.250
right,14,221,113.125,-67.063,63.875
right,14,231,101.313,-96.188,52.688
right,14,241,77.500,-119.125,40.000
right,14,251,53.875,-127.813,39.938
right,14,261,49.188,-119.000,58.563
right,14,271,49.313,-99.000,108.000
right,14,281,45.125,-79.125,159.250
right,14,291,27.687,-56.688,213.125
right,14,301,-8.625,-19.812,279.187
right,14,311,-34.188,16.500,332.312
right,14,321,-42.875,46.563,382.562
right,14,331,-27.187,53.375,426.437
right,14,341,-1.312,36.125,436.500
right,14,351,26.750,13.563,425.062
right,14,361,46.125,-9.875,392.750
right,14,371,36.813,-31.062,360.000
right,14,381,-10.125,-81.000,311.875
right,14,391,-54.313,-127.625,277.687
right,14,401,-71.563,-150.562,261.562
right,14,411,-42.625,-136.062,264.062
right,14,421,-10.625,-118.375,268.312
right,14,431,-3.938,-117.375,262.687
right,14,441,-34.938,-134.812,238.375
right,14,451,-68.500,-149.312,210.437
right,14,461,-87.438,-155.250,184.125
right,14,471,-84.313,-148.187,165.750
right,14,481,-71.313,-133.250,163.687
right,14,491,-60.938,-99.125,166.750
right,14,501,-60.000,-96.063,166.125
right,14,511,-66.000,-83.750,161.625
right,14,521,-71.750,-67.250,152.187
right,14,531,-74.188,-54.938,141.250
right,14,541,-76.750,-47.875,126.375
right,14,551,-80.125,-50.188,100.375
right,14,561,-81.750,-58.625,77.063
right,14,571,-80.313,-65.313,57.563
right,14,581,-72.563,-62.688,42.938
right,14,591,-63.813,-52.188,38.125
right,14,601,-56.375,-37.625,36.000
right,14,611,-49.688,-17.687,32.313
right,14,621,-43.313,-2.125,25.312
right,14,631,-31.187,14.875,10.250
right,14,641,-18.500,25.062,-4.750
right,14,651,-5.375,31.875,-18.500
right,14,661,7.500,36.750,-30.562
right,14,671,13.563,40.500,-36.500
right,14,681,16.500,46.688,-39.750
right,14,691,17.812,56.750,-40.375
right,14,701,19.750,64.625,-39.063
right,14,711,24.687,73.000,-36.438
right,14,721,35.313,85.250,-33.063
right,14,731,44.625,92.750,-34.875
right,14,741,51.375,93.063,-48.000
right,14,751,54.563,82.938,-65.750
right,14,761,55.188,69.875,-86.875
right,14,771,55.000,51.750,-115.000
right,14,781,53.063,38.375,-135.500
right,14,791,49.688,29.375,-151.687
right,14,801,42.313,27.125,-167.125
right,14,811,34.188,31.625,-175.937
right,14,821,28.187,39.875,-180.500
right,14,831,27.937,53.500,-180.500
right,14,841,30.937,65.750,-177.125
right,14,851,31.687,77.813,-173.437
right,14,861,26.687,90.875,-172.500
right,14,871,21.562,100.875,-175.125
right,14,881,21.437,115.813,-181.062
right,14,891,27.125,127.688,-186.875
right,14,901,33.125,133.062,-192.062
right,14,911,32.313,122.125,-197.187
right,14,921,24.875,103.125,-202.125
right,14,931,16.500,85.375,-208.312
right,14,941,10.000,76.500,-214.937
right,14,951,7.250,81.625,-217.750
right,14,961,5.250,94.438,-217.000
right,14,971,4.562,113.875,-209.250
right,14,981,5.187,124.625,-199.437
right,14,991,4.312,122.938,-188.000
right,15,1,0.125,3.188,0.437
right,15,11,0.312,3.125,-0.312
right,15,21,0.125,3.063,-0.937
right,15,31,-0.375,2.938,-1.812
right,15,41,-1.750,2.938,-3.938
right,15,51,-3.313,3.250,-6.562
right,15,61,-5.187,3.688,-9.688
right,15,71,-8.375,4.000,-13.750
right,15,81,-11.563,4.500,-16.937
right,15,91,-14.375,5.625,-20.312
right,15,101,-16.000,7.812,-25.750
right,15,111,-16.937,10.625,-30.125
right,15,121,-20.062,13.500,-32.563
right,15,131,-28.437,13.563,-31.562
right,15,141,-37.875,9.563,-28.875
right,15,151,-52.000,2.625,-25.187
right,15,161,-62.563,-2.000,-20.937
right,15,171,-69.313,-6.375,-13.438
right,15,181,-70.063,-10.938,1.875
right,15,191,-64.250,-11.563,17.250
right,15,201,-53.813,-10.438,34.063
right,15,211,-38.438,-10.313,58.375
right,15,221,-28.625,-15.813,81.688
right,15,231,-19.375,-27.500,108.063
right,15,241,-3.750,-49.125,143.000
right,15,251,11.563,-67.563,170.125
right,15,261,30.375,-85.125,199.375
right,15,271,40.500,-93.563,218.625
right,15,281,43.250,-99.563,236.437
right,15,291,39.563,-108.375,255.187
